X1	X2	X3	X4	X5	X6	X7
-0.058555	-0.128230	-0.023220	0.007395	0.004525	-0.089070	-0.036576
-0.047007	-0.102737	-0.005371	0.019600	0.007203	-0.068701	-0.017380
-0.026519	-0.056849	0.025881	0.040792	0.011164	-0.031151	0.016594
-0.001743	0.000287	0.062667	0.065309	0.014047	0.017692	0.057492
0.021632	0.057371	0.095503	0.086405	0.013265	0.070144	0.095754
0.038106	0.103258	0.115482	0.097893	0.006858	0.117884	0.122227
0.043570	0.129226	0.116343	0.095669	-0.005763	0.153203	0.130173
0.036193	0.130708	0.095946	0.078780	-0.023418	0.170134	0.116738
0.016846	0.108135	0.056824	0.049749	-0.043198	0.165296	0.083555
-0.011067	0.066739	0.005679	0.014100	-0.061003	0.138335	0.036359
-0.042304	0.015347	-0.048068	-0.020854	-0.072429	0.091905	-0.016300
-0.070866	-0.035537	-0.094345	-0.047674	-0.073837	0.031221	-0.064934
-0.091239	-0.075958	-0.124644	-0.060541	-0.063324	-0.036735	-0.101177
-0.099518	-0.098566	-0.133896	-0.056696	-0.041366	-0.104208	-0.119557
-0.094191	-0.100070	-0.121579	-0.037212	-0.010946	-0.163702	-0.118589
-0.076411	-0.081792	-0.091808	-0.006932	0.022884	-0.208903	-0.100962
-0.049706	-0.049225	-0.052393	0.026464	0.053948	-0.235367	-0.072792
-0.019202	-0.010718	-0.013068	0.054064	0.076187	-0.240896	-0.042116
0.009482	0.024426	0.016704	0.067673	0.084947	-0.225594	-0.016992
0.031415	0.047992	0.029860	0.061688	0.078018	-0.191642	-0.003639
0.043373	0.054623	0.023338	0.034474	0.056179	-0.142851	-0.005026
0.044472	0.042920	-0.001221	-0.011048	0.023136	-0.084114	-0.020238
0.036295	0.015672	-0.037813	-0.067778	-0.015166	-0.020827	-0.044744
0.022490	-0.020831	-0.077378	-0.125691	-0.051709	0.041629	-0.071489
0.007931	-0.058214	-0.109786	-0.173753	-0.079786	0.098312	-0.092566
-0.002371	-0.087864	-0.126065	-0.202093	-0.094340	0.145033	-0.101064
-0.004378	-0.102769	-0.120381	-0.203995	-0.092933	0.178569	-0.092687
0.004075	-0.099000	-0.091346	-0.177298	-0.076176	0.196804	-0.066773
0.022790	-0.076488	-0.042375	-0.124919	-0.047523	0.198829	-0.026492
0.049197	-0.038981	0.018971	-0.054381	-0.012485	0.184994	0.021798
0.078849	0.006801	0.082509	0.023545	0.022546	0.156934	0.069900
0.106298	0.052605	0.137489	0.096824	0.051604	0.117509	0.109507
0.126169	0.090354	0.174725	0.154351	0.070300	0.070651	0.133931
0.134229	0.113762	0.188376	0.187932	0.076582	0.021071	0.139443
0.128216	0.119515	0.176991	0.193666	0.070960	-0.026170	0.125957
0.108289	0.107794	0.143646	0.172469	0.056165	-0.066221	0.096913
0.077013	0.082058	0.095157	0.129668	0.036371	-0.095044	0.058419
0.038887	0.048161	0.040587	0.073788	0.016160	-0.110001	0.017871
-0.000472	0.013033	-0.010629	0.014797	-0.000505	-0.110283	-0.017643
-0.035335	-0.016787	-0.050519	-0.037812	-0.011084	-0.097113	-0.042769
-0.060853	-0.036452	-0.074004	-0.076715	-0.014850	-0.073622	-0.054866
-0.073874	-0.043663	-0.079643	-0.097899	-0.012830	-0.044403	-0.054328
-0.073420	-0.038956	-0.069591	-0.101067	-0.007325	-0.014783	-0.044221
-0.060775	-0.025357	-0.048820	-0.089266	-0.001162	0.010076	-0.029349
-0.039184	-0.007561	-0.023830	-0.067878	0.003109	0.026095	-0.015010
-0.013235	0.009196	-0.001167	-0.043234	0.003887	0.031031	-0.005722
0.011947	0.020290	0.013939	-0.021165	0.000884	0.024920	-0.004232
0.031552	0.022648	0.018518	-0.005821	-0.004889	0.010092	-0.011003
0.041827	0.015287	0.012225	0.001017	-0.011482	-0.009248	-0.024284
0.040613	-0.000624	-0.002890	0.000019	-0.016611	-0.027825	-0.040691
0.027593	-0.022165	-0.023118	-0.006194	-0.018329	-0.040342	-0.056135
0.004260	-0.045397	-0.044091	-0.013970	-0.015578	-0.042549	-0.066861
-0.026393	-0.066241	-0.061812	-0.019719	-0.008483	-0.032153	-0.070317
-0.060361	-0.081311	-0.073471	-0.020899	0.001689	-0.009359	-0.065673
-0.093223	-0.088510	-0.077868	-0.016683	0.012894	0.023070	-0.053874
-0.120743	-0.087301	-0.075408	-0.008135	0.022874	0.060234	-0.037249
-0.139410	-0.078620	-0.067692	0.002118	0.029786	0.095943	-0.018803
-0.146836	-0.064481	-0.056877	0.010617	0.032705	0.123797	-0.001391
-0.141999	-0.047410	-0.044983	0.014024	0.031860	0.138303	0.012991
-0.125303	-0.029843	-0.033334	0.010052	0.028539	0.135789	0.023623
-0.098474	-0.013629	-0.022286	-0.001852	0.024685	0.114959	0.031080
-0.064311	0.000257	-0.011282	-0.020249	0.022285	0.076983	0.036868
-0.026326	0.011760	0.000795	-0.041922	0.022718	0.025148	0.042784
0.011675	0.021557	0.015090	-0.062537	0.026258	-0.035840	0.050186
0.046045	0.030724	0.032230	-0.077580	0.031872	-0.100694	0.059400
0.073707	0.040348	0.051925	-0.083365	0.037394	-0.164348	0.069426
0.092505	0.051180	0.072831	-0.077884	0.040065	-0.222518	0.078060
0.101435	0.063426	0.092725	-0.061291	0.037304	-0.271937	0.082413
0.100733	0.076691	0.108960	-0.035933	0.027530	-0.310227	0.079712
0.091799	0.090071	0.119066	-0.005886	0.010820	-0.335524	0.068190
0.076973	0.102366	0.121366	0.023865	-0.010799	-0.346006	0.047818
0.059176	0.112311	0.115432	0.048458	-0.033526	-0.339538	0.020696
0.041475	0.118797	0.102258	0.064141	-0.052443	-0.313608	-0.009064
0.026639	0.121014	0.084106	0.069023	-0.062531	-0.265654	-0.035949
0.016735	0.118494	0.064046	0.063421	-0.059841	-0.193787	-0.054062
0.012862	0.111090	0.045301	0.049735	-0.042549	-0.097758	-0.058341
0.015029	0.098899	0.030546	0.031888	-0.011647	0.020054	-0.045703
0.022229	0.082204	0.021335	0.014458	0.028926	0.153910	-0.015876
0.032669	0.061457	0.017781	0.001697	0.072784	0.294524	0.028306
0.044122	0.037314	0.018581	-0.003354	0.112158	0.429578	0.081205
0.054338	0.010716	0.021351	0.000537	0.139334	0.544999	0.135259
0.061417	-0.017012	0.023225	0.012593	0.148178	0.626847	0.182257
0.064107	-0.044138	0.021536	0.030260	0.135429	0.663531	0.214766
0.061941	-0.068576	0.014451	0.049815	0.101482	0.647955	0.227421
0.055227	-0.088081	0.001393	0.067189	0.050477	0.579139	0.217826
0.044884	-0.100565	-0.016835	0.078835	-0.010344	0.462962	0.186888
0.032189	-0.104483	-0.038248	0.082451	-0.071906	0.311781	0.138550
0.018485	-0.099218	-0.060131	0.077410	-0.124944	0.142918	0.078980
0.004924	-0.085360	-0.079648	0.064811	-0.161705	-0.023791	0.015425
-0.007700	-0.064799	-0.094435	0.047174	-0.177359	-0.168979	-0.045046
-0.018987	-0.040570	-0.103055	0.027844	-0.170851	-0.276740	-0.096633
-0.028862	-0.016445	-0.105201	0.010259	-0.145012	-0.337067	-0.135553
-0.037408	0.003673	-0.101617	-0.002758	-0.105921	-0.347302	-0.160305
-0.044670	0.016444	-0.093776	-0.009528	-0.061658	-0.312295	-0.171473
-0.050491	0.019749	-0.083402	-0.009767	-0.020696	-0.243262	-0.171160
-0.054432	0.013154	-0.071981	-0.004514	0.009735	-0.155556	-0.162231
-0.055815	-0.001922	-0.060387	0.004217	0.024986	-0.065802	-0.147564
-0.053875	-0.022399	-0.048723	0.013977	0.023774	0.011062	-0.129492
-0.048003	-0.044058	-0.036421	0.022470	0.008281	0.064243	-0.109543
-0.038008	-0.062323	-0.022563	0.028053	-0.016450	0.088616	-0.088495
-0.024337	-0.073133	-0.006346	0.030044	-0.043646	0.085029	-0.066694
-0.008168	-0.073744	0.012450	0.028769	-0.066251	0.059423	-0.044488
0.008642	-0.063287	0.033129	0.025358	-0.078361	0.020980	-0.022627
0.023789	-0.042968	0.053978	0.021359	-0.076381	-0.020226	-0.002475
0.034889	-0.015851	0.072451	0.018257	-0.059679	-0.055558	0.014031
0.039910	0.013717	0.085620	0.017036	-0.030631	-0.079614	0.024709
