X1	X2	X3	X4	X5	X6	X7
-0.451997	-0.084343	0.069681	0.004397	-0.137529	-0.310404	0.392849
-0.404502	-0.086878	-0.003834	-0.006219	-0.110323	-0.237283	0.262617
-0.317096	-0.091866	-0.136839	-0.024757	-0.060974	-0.104176	0.026672
-0.203568	-0.099229	-0.303948	-0.046406	0.001337	0.065088	-0.270793
-0.081421	-0.109036	-0.473217	-0.065283	0.065025	0.240394	-0.574582
0.031243	-0.121620	-0.612126	-0.075722	0.118241	0.390856	-0.829195
0.118880	-0.137594	-0.693567	-0.073559	0.151037	0.490372	-0.989340
0.171098	-0.157714	-0.700687	-0.057133	0.157134	0.522164	-1.028130
0.184214	-0.182573	-0.629668	-0.027805	0.134978	0.481469	-0.941359
0.161511	-0.212182	-0.489967	0.010134	0.087892	0.375920	-0.747114
0.112192	-0.245519	-0.302068	0.050157	0.023331	0.223637	-0.480983
0.049281	-0.280200	-0.093279	0.084679	-0.048602	0.049478	-0.188042
-0.013089	-0.312386	0.107523	0.106499	-0.117046	-0.119748	0.086560
-0.062430	-0.337039	0.275118	0.110229	-0.172325	-0.260132	0.306365
-0.090172	-0.348547	0.392106	0.093431	-0.207555	-0.354649	0.449912
-0.093021	-0.341665	0.451262	0.057224	-0.219635	-0.395544	0.513364
-0.073178	-0.312614	0.455728	0.006246	-0.209459	-0.384781	0.509130
-0.037435	-0.260127	0.417157	-0.052056	-0.181359	-0.332587	0.461040
0.004613	-0.186183	0.352352	-0.108669	-0.141943	-0.254544	0.397367
0.042823	-0.096224	0.279213	-0.154582	-0.098590	-0.167917	0.343426
0.068751	0.001293	0.212901	-0.182377	-0.057942	-0.088047	0.315489
0.077409	0.095998	0.163023	-0.187542	-0.024681	-0.025543	0.317360
0.068196	0.177250	0.132368	-0.169266	-0.000836	0.015199	0.340284
0.044840	0.236026	0.117340	-0.130553	0.014279	0.035945	0.366069
0.014404	0.266696	0.109856	-0.077637	0.023533	0.043194	0.372515
-0.014403	0.268309	0.100150	-0.018809	0.031002	0.045796	0.339776
-0.033226	0.245058	0.079769	0.037124	0.040787	0.052235	0.256059
-0.035942	0.205750	0.044023	0.082446	0.055906	0.068232	0.121311
-0.020033	0.162290	-0.006643	0.111902	0.077492	0.095206	-0.051979
0.012832	0.127415	-0.066653	0.123568	0.104463	0.129897	-0.240999
0.057091	0.112086	-0.126594	0.119053	0.133721	0.165201	-0.417300
0.104397	0.123059	-0.175448	0.103004	0.160816	0.191947	-0.552817
0.145281	0.161189	-0.203174	0.082022	0.180923	0.201188	-0.625808
0.171025	0.220867	-0.203034	0.063204	0.189910	0.186450	-0.625356
0.175377	0.290820	-0.173090	0.052611	0.185265	0.145427	-0.553450
0.155769	0.356223	-0.116584	0.053979	0.166703	0.080759	-0.424240
0.113824	0.401739	-0.041129	0.067911	0.136318	-0.000265	-0.260744
0.055077	0.414930	0.043028	0.091742	0.098269	-0.086979	-0.089837
