X1	X2	X3	X4	X5	X6	X7
-0.425691	0.086174	-0.382790	-0.287180	-0.096091	-1.074374	-0.181001
-0.365066	0.089097	-0.320642	-0.255709	-0.080035	-0.943604	-0.136890
-0.254892	0.093881	-0.207186	-0.195328	-0.050098	-0.702100	-0.056572
-0.115069	0.098726	-0.061950	-0.111116	-0.010326	-0.386399	0.045639
0.029701	0.101635	0.090708	-0.010517	0.033929	-0.043139	0.151709
0.154850	0.101039	0.226331	0.096995	0.076736	0.278984	0.243218
0.240741	0.096319	0.325001	0.200537	0.112356	0.537398	0.304683
0.276327	0.088061	0.374897	0.288748	0.135952	0.702444	0.326211
0.260923	0.077967	0.374071	0.351017	0.144133	0.761585	0.304986
0.203771	0.068402	0.330115	0.378874	0.135273	0.720320	0.245342
0.121553	0.061684	0.257846	0.367331	0.109585	0.599786	0.157472
0.034442	0.059291	0.175577	0.315939	0.068985	0.431662	0.055100
-0.038392	0.061190	0.100824	0.229277	0.016785	0.251471	-0.047341
-0.082837	0.065491	0.046410	0.116731	-0.042703	0.091678	-0.137429
-0.092590	0.068558	0.017831	-0.008550	-0.104585	-0.024066	-0.206805
-0.070029	0.065605	0.012435	-0.131396	-0.163787	-0.084471	-0.252162
-0.025114	0.051694	0.020563	-0.236843	-0.215400	-0.091375	-0.275050
0.027386	0.022941	0.028349	-0.312483	-0.254978	-0.057773	-0.280625
0.071626	-0.022337	0.021520	-0.350511	-0.278815	-0.003696	-0.275710
0.094502	-0.082804	-0.010714	-0.349075	-0.284200	0.049030	-0.266678
0.088669	-0.153831	-0.072578	-0.312652	-0.269683	0.081955	-0.257677
0.054097	-0.227901	-0.160188	-0.251305	-0.235332	0.083979	-0.249627
-0.002166	-0.295659	-0.261933	-0.178924	-0.182938	0.053322	-0.240201
-0.067893	-0.347440	-0.360705	-0.110729	-0.116109	-0.002825	-0.224774
-0.128747	-0.375012	-0.437525	-0.060478	-0.040188	-0.070758	-0.198068
-0.171780	-0.373174	-0.475759	-0.037888	0.038067	-0.134145	-0.156052
-0.188485	-0.340891	-0.464980	-0.046773	0.111072	-0.178346	-0.097616
-0.176719	-0.281696	-0.403614	-0.084251	0.171225	-0.194125	-0.025539
-0.141028	-0.203268	-0.299749	-0.141197	0.211885	-0.179863	0.053509
-0.091330	-0.116210	-0.169881	-0.203887	0.228352	-0.141775	0.129988
-0.040311	-0.032264	-0.035819	-0.256515	0.218697	-0.092104	0.193343
-0.000148	0.037737	0.079616	-0.284146	0.184271	-0.045769	0.234280
0.020611	0.085744	0.157222	-0.275529	0.129760	-0.016290	0.246934
0.019269	0.107877	0.185397	-0.225256	0.062716	-0.012023	0.230435
-0.000243	0.105012	0.162620	-0.134857	-0.007409	-0.033647	0.189444
-0.028242	0.082483	0.097912	-0.012635	-0.070598	-0.073559	0.133518
-0.051617	0.048947	0.009142	0.127721	-0.117770	-0.117411	0.075360
-0.057065	0.014651	-0.080482	0.269465	-0.142197	-0.147463	0.028325
-0.034490	-0.010558	-0.147042	0.395620	-0.140575	-0.147032	0.003662
0.020256	-0.019087	-0.170717	0.491772	-0.113544	-0.104991	0.008121
0.103919	-0.006947	-0.139825	0.548305	-0.065544	-0.019236	0.042415
0.206074	0.025627	-0.053267	0.561710	-0.004027	0.101758	0.100907
0.310984	0.074400	0.079076	0.534744	0.061858	0.239783	0.172607
0.400722	0.132114	0.238067	0.475480	0.122845	0.370070	0.243295
0.458857	0.189987	0.398795	0.395492	0.171109	0.466216	0.298332
0.473890	0.239413	0.535111	0.307555	0.201501	0.505826	0.325598
0.441694	0.273501	0.624337	0.223341	0.212215	0.475661	0.317925
0.366410	0.288165	0.651233	0.151544	0.204782	0.375115	0.274546
0.259618	0.282566	0.610519	0.096760	0.183399	0.217186	0.201253
0.137967	0.258879	0.507512	0.059273	0.153763	0.026612	0.109243
