X1	X2	X3	X4	X5	X6	X7
0.147087	0.005617	0.132681	0.009734	0.048516	-0.018122	0.052950
0.136098	0.012745	0.114808	0.030621	0.028830	-0.025150	0.052952
0.115057	0.025325	0.082177	0.067823	-0.005897	-0.037416	0.053696
0.085827	0.040377	0.040452	0.113152	-0.047451	-0.051738	0.056406
0.051153	0.054260	-0.003200	0.156517	-0.085939	-0.064249	0.062347
0.014537	0.063478	-0.041415	0.188012	-0.112062	-0.071247	0.072306
-0.020001	0.065426	-0.067982	0.199968	-0.119233	-0.069987	0.086149
-0.048314	0.058956	-0.078966	0.188501	-0.105055	-0.059252	0.102574
-0.066630	0.044610	-0.073415	0.154269	-0.071817	-0.039564	0.119161
-0.072129	0.024488	-0.053508	0.102274	-0.025913	-0.013010	0.132731
-0.063480	0.001782	-0.024115	0.040773	0.023674	0.017266	0.139969
-0.041239	-0.019912	0.008138	-0.020447	0.067443	0.047769	0.138186
-0.007989	-0.037353	0.036135	-0.072061	0.097519	0.075377	0.126053
0.031851	-0.048300	0.053629	-0.107031	0.109358	0.097910	0.104134
0.072553	-0.051919	0.056445	-0.121891	0.102623	0.114416	0.075062
0.107899	-0.048854	0.043295	-0.117229	0.081063	0.125114	0.043288
0.132156	-0.040956	0.016062	-0.097305	0.051426	0.131037	0.014393
0.141052	-0.030747	-0.020496	-0.068903	0.021718	0.133474	-0.005918
0.132563	-0.020759	-0.059585	-0.039710	-0.000762	0.133397	-0.012976
0.107345	-0.012884	-0.093582	-0.016580	-0.011133	0.131013	-0.004217
0.068718	-0.007925	-0.115397	-0.004069	-0.007971	0.125602	0.020050
0.022177	-0.005425	-0.119753	-0.003550	0.006548	0.115671	0.056388
-0.025495	-0.003844	-0.104143	-0.013089	0.027422	0.099419	0.098558
-0.067364	-0.001012	-0.069306	-0.028080	0.048270	0.075378	0.138426
-0.097522	0.005220	-0.019150	-0.042479	0.063081	0.043082	0.167306
-0.112095	0.016310	0.039847	-0.050348	0.067802	0.003561	0.177503
-0.109893	0.032486	0.099650	-0.047370	0.061351	-0.040470	0.163772
-0.092579	0.052490	0.151886	-0.031992	0.045803	-0.084828	0.124405
-0.064340	0.073660	0.189085	-0.005948	0.025702	-0.124449	0.061716
-0.031124	0.092365	0.205711	0.025935	0.006702	-0.154254	-0.018185
0.000421	0.104702	0.198860	0.056618	-0.006109	-0.170106	-0.106322
0.024093	0.107309	0.168536	0.078236	-0.009751	-0.169651	-0.192310
0.035166	0.098131	0.117512	0.083693	-0.004317	-0.152859	-0.266085
0.031141	0.076956	0.050852	0.068177	0.006908	-0.122130	-0.319577
0.012081	0.045606	-0.024789	0.030260	0.018232	-0.081933	-0.348003
-0.019482	0.007731	-0.101954	-0.027583	0.023092	-0.038055	-0.350533
-0.059040	-0.031761	-0.173138	-0.099161	0.015948	0.003402	-0.330211
-0.100875	-0.067540	-0.231437	-0.175411	-0.005948	0.037060	-0.293161
-0.138971	-0.094783	-0.271064	-0.245740	-0.041388	0.059123	-0.247247
-0.167893	-0.110025	-0.287721	-0.299649	-0.084992	0.067906	-0.200478
-0.183523	-0.111761	-0.278893	-0.328352	-0.128073	0.063926	-0.159489
-0.183545	-0.100698	-0.244075	-0.326141	-0.160425	0.049574	-0.128423
-0.167661	-0.079597	-0.184948	-0.291295	-0.172671	0.028470	-0.108413
-0.137522	-0.052766	-0.105493	-0.226398	-0.158619	0.004642	-0.097779
-0.096444	-0.025287	-0.011955	-0.138042	-0.117058	-0.018249	-0.092845
-0.048963	-0.002141	0.087396	-0.035982	-0.052528	-0.037511	-0.089179
-0.000284	0.012614	0.182816	0.068155	0.025176	-0.051712	-0.082945
0.044294	0.016472	0.263954	0.162386	0.102728	-0.060658	-0.072037
0.079960	0.008825	0.321033	0.235940	0.165889	-0.065091	-0.056719
0.102916	-0.009029	0.346206	0.280653	0.202464	-0.066235	-0.039615
0.110831	-0.034162	0.334907	0.292014	0.204952	-0.065335	-0.025023
0.103180	-0.062522	0.286939	0.269732	0.172288	-0.063303	-0.017735
0.081406	-0.089560	0.207040	0.217744	0.110254	-0.060568	-0.021611
0.048880	-0.110863	0.104741	0.143658	0.030448	-0.057143	-0.038276
0.010602	-0.122711	-0.006602	0.057696	-0.052006	-0.052848	-0.066258
-0.027367	-0.122490	-0.111541	-0.028723	-0.121522	-0.047609	-0.100817
-0.058709	-0.108947	-0.194816	-0.104566	-0.165238	-0.041684	-0.134550
-0.077812	-0.082280	-0.243857	-0.160719	-0.175635	-0.035745	-0.158695
-0.080755	-0.044098	-0.251052	-0.191224	-0.152022	-0.030749	-0.164889
-0.066141	0.002717	-0.215355	-0.194041	-0.100576	-0.027630	-0.147013
-0.035607	0.054233	-0.142869	-0.171193	-0.032932	-0.026889	-0.102730
0.006145	0.105747	-0.046222	-0.128271	0.036346	-0.028223	-0.034378
0.051872	0.152142	0.057265	-0.073370	0.092860	-0.030322	0.051023
0.092848	0.188311	0.148339	-0.015647	0.125343	-0.030954	0.142682
0.120333	0.209657	0.209083	0.036261	0.127877	-0.027352	0.227726
0.127212	0.212626	0.226093	0.075639	0.100879	-0.016873	0.293359
0.109510	0.195243	0.193006	0.098688	0.050702	0.002223	0.329082
0.067471	0.157548	0.111857	0.104898	-0.012023	0.030057	0.328553
0.005938	0.101860	-0.007011	0.096754	-0.074879	0.064680	0.290730
-0.066117	0.032766	-0.146520	0.078845	-0.126406	0.102056	0.220090
-0.136895	-0.043222	-0.285667	0.056589	-0.158459	0.136547	0.125894
-0.193750	-0.118340	-0.403078	0.034867	-0.167681	0.161850	0.020659
-0.225501	-0.184533	-0.480668	0.016886	-0.155784	0.172244	-0.081856
-0.224663	-0.234566	-0.506734	0.003553	-0.128655	0.163867	-0.168777
-0.189151	-0.263118	-0.477910	-0.006490	-0.094555	0.135768	-0.229954
-0.123086	-0.267661	-0.399618	-0.016173	-0.061893	0.090435	-0.259223
-0.036474	-0.248939	-0.284943	-0.028798	-0.037137	0.033673	-0.254915
0.056257	-0.210930	-0.152152	-0.046648	-0.023373	-0.026242	-0.219602
0.138666	-0.160240	-0.021333	-0.069780	-0.019833	-0.079974	-0.159218
0.195241	-0.105016	0.089202	-0.095337	-0.022471	-0.118858	-0.081809
0.214356	-0.053532	0.166078	-0.117655	-0.025402	-0.136595	0.003824
0.190679	-0.012709	0.202990	-0.129209	-0.022783	-0.130556	0.089312
0.126539	0.013167	0.201453	-0.122277	-0.010643	-0.102386	0.167551
0.031952	0.023255	0.170050	-0.090977	0.011845	-0.057769	0.233139
-0.076775	0.020325	0.122395	-0.033210	0.041975	-0.005357	0.282419
-0.179653	0.010214	0.074228	0.047978	0.074131	0.044932	0.313284
-0.256407	0.000644	0.040246	0.144026	0.101254	0.083892	0.324894
