X1	X2	X3	X4	X5	X6	X7
-0.083058	-0.130790	-0.041892	-0.002003	-0.125559	-0.238479	-0.218778
-0.067978	-0.106275	-0.033743	0.000448	-0.108056	-0.193119	-0.187733
-0.040569	-0.061022	-0.018613	0.005823	-0.074906	-0.111694	-0.130760
-0.005752	-0.001906	0.001394	0.014871	-0.029582	-0.010676	-0.057111
0.030409	0.062327	0.023647	0.028275	0.023268	0.090028	0.021590
0.061952	0.122585	0.045478	0.046256	0.078390	0.171567	0.093525
0.084188	0.170959	0.064631	0.068232	0.130527	0.220341	0.148852
0.094557	0.201963	0.079590	0.092633	0.174980	0.230931	0.181426
0.092973	0.213255	0.089687	0.116933	0.208031	0.207070	0.189725
0.081609	0.205737	0.095005	0.137918	0.227210	0.160446	0.176832
0.064210	0.183037	0.096110	0.152148	0.231370	0.107632	0.149486
0.045090	0.150529	0.093684	0.156522	0.220612	0.065862	0.116431
0.028096	0.114115	0.088195	0.148836	0.196096	0.048664	0.086411
0.015769	0.079034	0.079682	0.128214	0.159803	0.062398	0.066253
0.008902	0.048943	0.067730	0.095322	0.114285	0.104523	0.059426
0.006576	0.025438	0.051649	0.052324	0.062463	0.164035	0.065370
0.006636	0.008082	0.030819	0.002577	0.007468	0.224002	0.079728
0.006461	-0.005118	0.005091	-0.049857	-0.047481	0.265622	0.095409
0.003810	-0.016929	-0.024850	-0.100791	-0.099173	0.272883	0.104252
-0.002502	-0.030013	-0.057292	-0.146463	-0.144527	0.236734	0.098934
-0.012255	-0.046162	-0.089550	-0.183968	-0.180746	0.157783	0.074701
-0.023914	-0.065820	-0.118277	-0.211473	-0.205516	0.046849	0.030590
-0.035117	-0.087993	-0.140006	-0.228228	-0.217244	-0.076809	-0.030139
-0.043420	-0.110537	-0.151801	-0.234376	-0.215278	-0.189256	-0.100430
-0.047093	-0.130722	-0.151887	-0.230646	-0.200079	-0.266853	-0.170635
-0.045726	-0.145934	-0.140109	-0.218016	-0.173276	-0.291365	-0.230254
-0.040474	-0.154319	-0.118094	-0.197442	-0.137578	-0.254100	-0.269850
-0.033843	-0.155211	-0.089067	-0.169723	-0.096518	-0.158173	-0.282779
-0.029043	-0.149243	-0.057326	-0.135517	-0.054059	-0.018386	-0.266390
-0.029073	-0.138136	-0.027479	-0.095501	-0.014099	0.141275	-0.222475
-0.035763	-0.124207	-0.003579	-0.050623	0.020033	0.292030	-0.156906
-0.049034	-0.109746	0.011645	-0.002339	0.046011	0.405685	-0.078543
-0.066587	-0.096420	0.017320	0.047226	0.062805	0.459916	0.002359
-0.084162	-0.084861	0.014584	0.095279	0.070755	0.442422	0.075930
-0.096329	-0.074532	0.006327	0.138541	0.071433	0.353150	0.134297
-0.097676	-0.063934	-0.003429	0.173605	0.067304	0.204208	0.172752
-0.084131	-0.051072	-0.010403	0.197404	0.061252	0.017586	0.190264
-0.054111	-0.034098	-0.010994	0.207711	0.056054	-0.178825	0.189265
-0.009208	-0.011951	-0.003098	0.203553	0.053908	-0.356060	0.174805
0.045772	0.015157	0.013368	0.185472	0.056090	-0.488839	0.153253
0.103467	0.045547	0.036354	0.155551	0.062800	-0.559390	0.130824
