X1	X2	X3	X4	X5	X6	X7
0.088558	0.116583	-0.051212	-0.121117	-0.052647	-0.184638	-0.043717
0.089170	0.095802	-0.019730	-0.090767	-0.022662	-0.132733	0.006255
0.089130	0.057456	0.037135	-0.035602	0.031117	-0.039005	0.094437
0.086141	0.007294	0.108246	0.034351	0.097456	0.078237	0.199918
0.077308	-0.047591	0.179373	0.106460	0.162166	0.195836	0.297297
0.059749	-0.100168	0.235691	0.167828	0.210744	0.290056	0.362351
0.031307	-0.144741	0.264421	0.207632	0.231099	0.340975	0.377461
-0.008748	-0.177775	0.257143	0.219006	0.215856	0.336190	0.335602
-0.059131	-0.198110	0.211398	0.200105	0.163826	0.273156	0.242017
-0.116231	-0.206530	0.131277	0.154182	0.080383	0.159747	0.113197
-0.174176	-0.204863	0.026887	0.088704	-0.023337	0.012924	-0.026614
-0.225366	-0.194896	-0.087245	0.013713	-0.132252	-0.144214	-0.150607
-0.261443	-0.177444	-0.194558	-0.060177	-0.229842	-0.286474	-0.235188
-0.274621	-0.151882	-0.279244	-0.123739	-0.300919	-0.390944	-0.265046
-0.259149	-0.116310	-0.328935	-0.170646	-0.334151	-0.440913	-0.236440
-0.212662	-0.068345	-0.336835	-0.198250	-0.323921	-0.428622	-0.157978
-0.137115	-0.006341	-0.302881	-0.207517	-0.271207	-0.356379	-0.048734
-0.039050	0.069298	-0.233734	-0.202211	-0.183350	-0.235864	0.065880
0.070946	0.155105	-0.141570	-0.187545	-0.072791	-0.085801	0.159556
0.179605	0.244208	-0.041887	-0.168674	0.044983	0.071512	0.210678
0.272981	0.326857	0.049293	-0.149376	0.153908	0.214159	0.206812
0.338770	0.391820	0.118294	-0.131248	0.239785	0.324258	0.147169
0.368530	0.428429	0.156217	-0.113575	0.292289	0.390668	0.042503
0.359331	0.428846	0.160446	-0.093884	0.306248	0.410271	-0.087470
0.314496	0.390045	0.134971	-0.069007	0.282010	0.387660	-0.218531
0.243187	0.314999	0.089424	-0.036372	0.224936	0.333401	-0.327280
0.158876	0.212737	0.037049	0.004838	0.144148	0.261304	-0.396111
0.076924	0.097139	-0.008026	0.052974	0.050858	0.185321	-0.416757
0.011719	-0.015353	-0.033674	0.103863	-0.043431	0.116748	-0.391628
-0.026071	-0.108690	-0.032231	0.151467	-0.128511	0.062310	-0.332677
-0.031578	-0.170249	-0.002063	0.189118	-0.196600	0.023479	-0.258120
-0.006693	-0.193279	0.052093	0.211065	-0.242912	-0.002898	-0.187768
0.040319	-0.178244	0.120070	0.213953	-0.265652	-0.022899	-0.138106
0.096494	-0.132713	0.188315	0.197875	-0.265554	-0.043224	-0.118243
0.146828	-0.069811	0.242609	0.166691	-0.245174	-0.068881	-0.127696
0.177374	-0.005499	0.270930	0.127493	-0.208123	-0.101468	-0.156529
0.178150	0.044725	0.265864	0.089273	-0.158445	-0.138471	-0.187825
0.145241	0.069032	0.226085	0.061040	-0.100240	-0.173776	-0.201933
0.081658	0.061685	0.156613	0.049781	-0.037549	-0.199269	-0.181517
-0.003247	0.024151	0.067802	0.058716	0.025569	-0.207134	-0.116225
-0.095674	-0.035318	-0.026717	0.086260	0.084897	-0.192274	-0.005893
-0.180195	-0.103559	-0.112700	0.125971	0.136019	-0.154211	0.138514
-0.242897	-0.165384	-0.178024	0.167554	0.174486	-0.097947	0.296495
-0.274178	-0.206880	-0.214920	0.198789	0.196243	-0.033482	0.441858
-0.270622	-0.218379	-0.221262	0.207999	0.198278	0.025998	0.548025
-0.235553	-0.196471	-0.200690	0.186599	0.179360	0.066897	0.593642
-0.178179	-0.144640	-0.161566	0.131166	0.140676	0.078373	0.567291
-0.111533	-0.072415	-0.115019	0.044596	0.086170	0.055135	0.470254
-0.049672	0.006742	-0.072538	-0.063956	0.022406	-0.000823	0.316689
-0.004770	0.078327	-0.043611	-0.180379	-0.042100	-0.080018	0.131154
0.015291	0.129803	-0.033923	-0.287954	-0.098046	-0.166997	-0.056026
0.008310	0.153071	-0.044449	-0.370321	-0.136831	-0.243329	-0.214596
-0.022124	0.145886	-0.071602	-0.414483	-0.152100	-0.291492	-0.320183
-0.067766	0.111958	-0.108338	-0.413281	-0.141034	-0.298839	-0.358873
-0.117792	0.059784	-0.145921	-0.366821	-0.105086	-0.260742	-0.329618
-0.161310	0.000534	-0.175927	-0.282577	-0.049978	-0.182165	-0.243999
-0.189708	-0.054463	-0.192024	-0.174120	0.015113	-0.077215	-0.123447
-0.198323	-0.096047	-0.191147	-0.058717	0.079082	0.033359	0.005441
-0.187068	-0.118844	-0.173847	0.045755	0.130854	0.126259	0.116444
-0.159948	-0.121833	-0.143790	0.123972	0.161430	0.180546	0.188945
-0.123628	-0.107835	-0.106583	0.165812	0.165603	0.182306	0.211728
-0.085470	-0.082117	-0.068275	0.167972	0.142994	0.128067	0.184601
-0.051562	-0.050556	-0.033897	0.134284	0.098169	0.026158	0.117582
-0.025240	-0.017881	-0.006421	0.074669	0.039797	-0.104383	0.027940
-0.006471	0.013521	0.013631	0.002997	-0.021021	-0.237208	-0.064161
0.007751	0.043917	0.027868	-0.065724	-0.072921	-0.343773	-0.140384
0.022145	0.075586	0.039135	-0.118249	-0.106523	-0.399120	-0.188209
0.041354	0.111420	0.050298	-0.145509	-0.116293	-0.387150	-0.203315
0.068142	0.153190	0.063090	-0.144090	-0.101644	-0.304268	-0.189875
0.102062	0.199971	0.077327	-0.116519	-0.067030	-0.160579	-0.158769
0.139021	0.247271	0.090751	-0.070351	-0.021011	0.021675	-0.124227
0.171876	0.287154	0.099549	-0.016306	0.025527	0.212179	-0.099760
0.191993	0.309476	0.099438	0.034122	0.061641	0.378322	-0.094401
0.191399	0.304008	0.087036	0.071071	0.078621	0.491527	-0.110186
0.165007	0.262993	0.061143	0.088222	0.071825	0.532841	-0.141494
0.112344	0.183533	0.023571	0.083847	0.041675	0.496622	-0.176418
0.038309	0.069171	-0.020739	0.060829	-0.006388	0.391577	-0.199834
-0.047306	-0.069784	-0.064422	0.025687	-0.062995	0.238894	-0.197445
-0.131491	-0.217411	-0.099095	-0.013101	-0.116759	0.067897	-0.159787
-0.200568	-0.354667	-0.117181	-0.047095	-0.156597	-0.089911	-0.085224
-0.243067	-0.462774	-0.113720	-0.069740	-0.174009	-0.207148	0.018856
-0.252275	-0.526822	-0.087735	-0.077660	-0.164820	-0.265908	0.137007
-0.227836	-0.538812	-0.042787	-0.071132	-0.130032	-0.261057	0.248699
-0.176020	-0.499462	0.013472	-0.053692	-0.075632	-0.200813	0.332701
-0.108515	-0.418336	0.070697	-0.030981	-0.011377	-0.104526	0.371888
-0.039996	-0.312189	0.117950	-0.009167	0.051173	0.001831	0.357395
0.015043	-0.201826	0.146042	0.006687	0.100963	0.091470	0.291112
0.045482	-0.108081	0.149605	0.013885	0.129621	0.142648	0.185921
0.046079	-0.047731	0.128410	0.012703	0.133066	0.143313	0.063500
0.018696	-0.030182	0.087607	0.006201	0.112222	0.093593	-0.049886
-0.028043	-0.055632	0.036773	-0.000727	0.072726	0.005593	-0.128766
-0.080627	-0.115079	-0.012045	-0.002789	0.023686	-0.099384	-0.153879
-0.123669	-0.192178	-0.046897	0.004105	-0.024205	-0.195574	-0.116464
-0.143388	-0.266576	-0.058573	0.021515	-0.060819	-0.258404	-0.020469
-0.130788	-0.318017	-0.042716	0.047742	-0.078568	-0.269818	0.117814
-0.083819	-0.330382	-0.000946	0.077919	-0.073793	-0.222177	0.272682
-0.008019	-0.294850	0.059287	0.104928	-0.047329	-0.119891	0.413937
0.084528	-0.211556	0.126114	0.120973	-0.004159	0.021498	0.512792
0.177693	-0.089458	0.185649	0.119463	0.047736	0.178541	0.547558
0.254725	0.055505	0.224874	0.096771	0.099054	0.324699	0.507955
0.301834	0.203517	0.234392	0.053450	0.141014	0.435680	0.397164
0.311139	0.334594	0.210470	-0.005399	0.166988	0.494167	0.231223
0.282321	0.432098	0.155908	-0.070759	0.173594	0.492973	0.035908
0.222619	0.485393	0.079552	-0.131222	0.161079	0.435997	-0.158237
0.145162	0.491151	-0.005451	-0.175141	0.132951	0.336879	-0.321693
0.066026	0.453172	-0.084302	-0.192957	0.095002	0.215720	-0.431406
0.000671	0.380882	-0.143535	-0.179227	0.053957	0.094642	-0.474803
-0.039447	0.286948	-0.173706	-0.133901	0.016073	-0.006808	-0.451627
-0.049305	0.184628	-0.171240	-0.062557	-0.014038	-0.075436	-0.373308
