X1	X2	X3	X4	X5	X6	X7
-0.110935	-0.079728	-0.078318	0.040816	-0.000134	-0.001919	-0.068769
-0.102940	-0.073402	-0.075113	0.034236	-0.001682	-0.006092	-0.081655
-0.087525	-0.061486	-0.068480	0.023074	-0.004075	-0.013128	-0.103300
-0.065814	-0.045287	-0.058066	0.010813	-0.006113	-0.020752	-0.126418
-0.039428	-0.026414	-0.043549	0.001531	-0.006454	-0.026333	-0.142299
-0.010393	-0.006471	-0.024834	-0.001174	-0.004027	-0.027603	-0.142900
0.018995	0.013203	-0.002241	0.004853	0.001619	-0.023305	-0.122835
0.046343	0.031658	0.023364	0.019676	0.010117	-0.013608	-0.080816
0.069375	0.048308	0.050522	0.041133	0.020292	-0.000180	-0.020202
0.086151	0.062769	0.077256	0.065224	0.030402	0.014125	0.051454
0.095279	0.074616	0.101235	0.086966	0.038528	0.025875	0.123790
0.096069	0.083168	0.120045	0.101509	0.043040	0.031856	0.185646
0.088620	0.087387	0.131489	0.105244	0.042995	0.029853	0.227276
0.073806	0.085951	0.133892	0.096661	0.038382	0.019231	0.242293
0.053161	0.077534	0.126360	0.076732	0.030126	0.001180	0.228935
0.028684	0.061225	0.108930	0.048740	0.019848	-0.021450	0.190388
0.002590	0.037005	0.082616	0.017571	0.009442	-0.044705	0.134118
-0.022959	0.006124	0.049320	-0.011361	0.000553	-0.064337	0.070368
-0.046081	-0.028735	0.011629	-0.033313	-0.005879	-0.076719	0.010142
-0.065337	-0.063606	-0.027456	-0.045260	-0.009911	-0.079626	-0.036886
-0.079802	-0.093728	-0.064841	-0.046542	-0.012617	-0.072732	-0.064114
-0.089043	-0.114312	-0.097645	-0.038972	-0.015818	-0.057685	-0.069053
-0.093017	-0.121446	-0.123461	-0.026359	-0.021569	-0.037743	-0.053505
-0.091932	-0.112950	-0.140538	-0.013575	-0.031526	-0.017059	-0.022863
-0.086109	-0.088985	-0.147880	-0.005376	-0.046337	0.000250	0.015241
-0.075883	-0.052245	-0.145258	-0.005247	-0.065230	0.011016	0.052640
-0.061573	-0.007672	-0.133162	-0.014557	-0.085925	0.013729	0.082289
-0.043528	0.038315	-0.112699	-0.032202	-0.104913	0.008858	0.099545
-0.022229	0.078912	-0.085481	-0.054847	-0.118092	-0.001269	0.102805
0.001579	0.108165	-0.053508	-0.077694	-0.121627	-0.013028	0.093439
0.026785	0.122066	-0.019060	-0.095601	-0.112859	-0.022357	0.075083
0.051863	0.119291	0.015418	-0.104307	-0.091055	-0.025729	0.052513
0.074942	0.101417	0.047419	-0.101452	-0.057810	-0.021015	0.030390
0.093972	0.072550	0.074517	-0.087162	-0.016986	-0.008029	0.012176
0.106990	0.038449	0.094527	-0.064066	0.025857	0.011367	-0.000536
0.112437	0.005319	0.105694	-0.036716	0.064423	0.033640	-0.008159
0.109465	-0.021454	0.106903	-0.010556	0.092878	0.054360	-0.012735
0.098163	-0.038363	0.097864	0.009331	0.107035	0.069209	-0.017176
0.079642	-0.044406	0.079250	0.019403	0.105269	0.075003	-0.024345
0.055962	-0.041131	0.052738	0.018490	0.088953	0.070481	-0.036218
0.029867	-0.032109	0.020928	0.008077	0.062307	0.056695	-0.053340
0.004403	-0.021972	-0.012884	-0.008037	0.031652	0.036888	-0.074689
-0.017552	-0.015211	-0.045063	-0.024638	0.004200	0.015872	-0.097956
-0.033734	-0.015055	-0.072078	-0.036340	-0.013379	-0.000961	-0.120141
-0.042840	-0.022661	-0.090982	-0.038909	-0.016336	-0.008806	-0.138291
-0.044707	-0.036815	-0.099840	-0.030343	-0.002877	-0.004519	-0.150178
-0.040280	-0.054215	-0.098027	-0.011463	0.025367	0.012607	-0.154734
-0.031375	-0.070258	-0.086344	0.014146	0.063552	0.040571	-0.152153
-0.020288	-0.080161	-0.066895	0.040834	0.104481	0.074939	-0.143640
-0.009321	-0.080129	-0.042755	0.062094	0.139955	0.109637	-0.130910
-0.000333	-0.068319	-0.017459	0.072024	0.162357	0.138102	-0.115590
0.005603	-0.045361	0.005600	0.066708	0.166149	0.154562	-0.098709
0.008349	-0.014309	0.023744	0.045224	0.148979	0.155183	-0.080432
0.008644	0.019951	0.035473	0.010035	0.112185	0.138852	-0.060124
0.007846	0.051727	0.040688	-0.033339	0.060590	0.107443	-0.036734
0.007530	0.075721	0.040659	-0.077304	0.001619	0.065499	-0.009398
0.009042	0.088138	0.037716	-0.113645	-0.056064	0.019404	0.021922
0.013115	0.087466	0.034716	-0.135153	-0.104155	-0.023784	0.055950
0.019632	0.074732	0.034404	-0.137078	-0.136194	-0.057628	0.089937
0.027597	0.053216	0.038777	-0.118118	-0.148682	-0.077462	0.119916
0.035341	0.027671	0.048597	-0.080726	-0.141586	-0.081183	0.141363
0.040903	0.003263	0.063148	-0.030685	-0.118178	-0.069554	0.150133
0.042520	-0.015526	0.080310	0.023975	-0.084235	-0.045965	0.143468
0.039106	-0.025793	0.096933	0.074488	-0.046810	-0.015717	0.120840
0.030594	-0.026696	0.109456	0.112983	-0.012808	0.015006	0.084385
0.018074	-0.019443	0.114642	0.133912	0.012316	0.040273	0.038810
0.003648	-0.006816	0.110274	0.134995	0.025486	0.055430	-0.009283
-0.009966	0.007628	0.095681	0.117506	0.026401	0.057827	-0.052532
-0.020019	0.020458	0.071953	0.085869	0.017319	0.047125	-0.084198
-0.024386	0.029163	0.041808	0.046665	0.002329	0.025168	-0.099522
-0.022148	0.032616	0.009114	0.007271	-0.013721	-0.004536	-0.096740
-0.013955	0.031144	-0.021838	-0.025570	-0.026386	-0.037576	-0.077537
-0.002083	0.026179	-0.047166	-0.046985	-0.032623	-0.069485	-0.046823
0.009876	0.019635	-0.064161	-0.054745	-0.031405	-0.096497	-0.011830
0.017645	0.013185	-0.071810	-0.049480	-0.023845	-0.116074	0.019276
0.017117	0.007666	-0.070977	-0.034295	-0.012807	-0.127138	0.039011
0.005279	0.002773	-0.064164	-0.013931	-0.002111	-0.129992	0.042085
-0.018997	-0.002842	-0.054931	0.006352	0.004460	-0.125988	0.026500
-0.054446	-0.011089	-0.047050	0.021903	0.004137	-0.117056	-0.006004
-0.097332	-0.023713	-0.043610	0.029598	-0.004112	-0.105208	-0.050223
-0.141849	-0.041511	-0.046245	0.028364	-0.019275	-0.092134	-0.098462
-0.180953	-0.063729	-0.054673	0.019235	-0.038475	-0.078967	-0.141977
-0.207510	-0.087848	-0.066665	0.004946	-0.057588	-0.066246	-0.172614
-0.215553	-0.109846	-0.078463	-0.010791	-0.072173	-0.054053	-0.184310
-0.201432	-0.124941	-0.085590	-0.024177	-0.078492	-0.042257	-0.174168
-0.164620	-0.128660	-0.083868	-0.032161	-0.074400	-0.030784	-0.142898
-0.108025	-0.117997	-0.070468	-0.033059	-0.059894	-0.019827	-0.094570
-0.037714	-0.092368	-0.044716	-0.026824	-0.037210	-0.009929	-0.035754
0.037926	-0.054113	-0.008510	-0.014944	-0.010414	-0.001918	0.025763
0.109453	-0.008365	0.033804	-0.000017	0.015403	0.003282	0.082400
0.167860	0.037742	0.076073	0.014892	0.035183	0.004926	0.128060
0.206020	0.076393	0.111405	0.026946	0.044970	0.002714	0.159033
0.219833	0.100687	0.133462	0.034126	0.042773	-0.003008	0.174354
0.208873	0.106163	0.137710	0.035605	0.029034	-0.011185	0.175607
0.176402	0.091898	0.122384	0.031825	0.006592	-0.020156	0.166253
0.128760	0.060920	0.088949	0.024287	-0.019845	-0.027903	0.150671
0.074225	0.019784	0.041945	0.015122	-0.044623	-0.032396	0.133128
0.021570	-0.022626	-0.011757	0.006544	-0.062270	-0.031974	0.116912
-0.021445	-0.056860	-0.064174	0.000328	-0.068593	-0.025669	0.103799
-0.049350	-0.074870	-0.107652	-0.002579	-0.061534	-0.013406	0.093918
-0.059794	-0.071760	-0.136260	-0.002235	-0.041585	0.003965	0.086034
-0.053782	-0.046945	-0.146848	0.000370	-0.011704	0.024807	0.078118
-0.035280	-0.004441	-0.139560	0.003601	0.023273	0.046981	0.068063
-0.010289	0.047803	-0.117699	0.005603	0.057586	0.068218	0.054358
