X1	X2	X3	X4	X5	X6	X7
-0.026170	-0.035155	-0.020882	0.007837	-0.022760	-0.019650	-0.097977
-0.030560	-0.031754	-0.031740	-0.001546	-0.009245	-0.011068	-0.097560
-0.040328	-0.028406	-0.051802	-0.020348	0.014381	0.004698	-0.096573
-0.057036	-0.030936	-0.077951	-0.048213	0.042138	0.025103	-0.094666
-0.082105	-0.045652	-0.105981	-0.083685	0.066937	0.046919	-0.091231
-0.115994	-0.077162	-0.131122	-0.123520	0.082339	0.066803	-0.085387
-0.157517	-0.126490	-0.148672	-0.162326	0.084178	0.081885	-0.076044
-0.203489	-0.190008	-0.154665	-0.192780	0.071663	0.090239	-0.062102
-0.248855	-0.259534	-0.146493	-0.206548	0.047693	0.091170	-0.042751
-0.287309	-0.323641	-0.123382	-0.195802	0.018275	0.085250	-0.017826
-0.312312	-0.369921	-0.086642	-0.155073	-0.008831	0.074125	0.011875
-0.318303	-0.387706	-0.039611	-0.083021	-0.025935	0.060114	0.044427
-0.301845	-0.370606	0.012721	0.016350	-0.027318	0.045703	0.076838
-0.262460	-0.318253	0.064375	0.133405	-0.010741	0.033036	0.105406
-0.202932	-0.236799	0.109253	0.253756	0.021777	0.023501	0.126316
-0.129021	-0.138002	0.142073	0.360256	0.064129	0.017491	0.136406
-0.048600	-0.037041	0.159207	0.435828	0.107230	0.014393	0.133928
0.029608	0.050465	0.159262	0.466611	0.140862	0.012791	0.119131
0.097462	0.111610	0.143302	0.444788	0.155851	0.010836	0.094482
0.148708	0.138833	0.114634	0.370497	0.146126	0.006708	0.064437
0.179927	0.131435	0.078205	0.252334	0.110202	-0.000938	0.034738
0.190932	0.095655	0.039712	0.106287	0.051739	-0.012626	0.011338
0.184573	0.043283	0.004601	-0.046810	-0.020953	-0.027895	-0.000848
0.166014	-0.010876	-0.022863	-0.184830	-0.096392	-0.045338	0.000892
0.141638	-0.052140	-0.040246	-0.288273	-0.162097	-0.062847	0.016265
0.117825	-0.068989	-0.047222	-0.343763	-0.207007	-0.078003	0.041734
0.099848	-0.055367	-0.045392	-0.346431	-0.223661	-0.088527	0.070965
0.091075	-0.011756	-0.037734	-0.300679	-0.209671	-0.092723	0.095920
0.092605	0.055154	-0.027786	-0.219161	-0.168194	-0.089787	0.108415
0.103372	0.134103	-0.018769	-0.120173	-0.107310	-0.079962	0.101852
0.120628	0.211778	-0.012852	-0.023962	-0.038414	-0.064487	0.072772
0.140665	0.275652	-0.010703	0.051286	0.026020	-0.045362	0.021879
0.159614	0.316499	-0.011447	0.092981	0.074863	-0.024987	-0.045701
0.174138	0.330055	-0.013018	0.096455	0.100433	-0.005737	-0.121048
0.181919	0.317530	-0.012795	0.065636	0.099873	0.010424	-0.192860
0.181868	0.284902	-0.008390	0.011933	0.075524	0.022235	-0.249434
0.174076	0.241246	0.001643	-0.048397	0.034249	0.029272	-0.280817
0.159585	0.196519	0.017331	-0.097855	-0.014134	0.031912	-0.280724
0.140051	0.159336	0.037177	-0.121492	-0.058958	0.031139	-0.247831
0.117410	0.135236	0.058434	-0.110122	-0.090917	0.028254	-0.186164
0.093614	0.125778	0.077710	-0.062270	-0.103917	0.024543	-0.104505
0.070451	0.128616	0.091748	0.015502	-0.096203	0.020971	-0.014906
0.049456	0.138451	0.098176	0.109959	-0.070560	0.017983	0.069409
0.031874	0.148563	0.096069	0.203916	-0.033565	0.015428	0.136347
0.018619	0.152533	0.086149	0.279747	0.005906	0.012626	0.177027
0.010230	0.145734	0.070611	0.322932	0.038599	0.008554	0.187232
0.006781	0.126282	0.052582	0.324919	0.056809	0.002109	0.167993
0.007819	0.095284	0.035385	0.284739	0.055933	-0.007601	0.125203
0.012337	0.056409	0.021771	0.209061	0.035338	-0.021016	0.068384
0.018858	0.014955	0.013325	0.110747	-0.001604	-0.037952	0.008868
0.025642	-0.023302	0.010194	0.006220	-0.048271	-0.057554	-0.042239
0.031022	-0.053186	0.011201	-0.087756	-0.096158	-0.078357	-0.075912
0.033792	-0.070903	0.014311	-0.157238	-0.136556	-0.098454	-0.086564
0.033574	-0.074404	0.017325	-0.193565	-0.162175	-0.115738	-0.072688
0.031046	-0.063350	0.018592	-0.194675	-0.168416	-0.128172	-0.036745
0.027927	-0.038809	0.017560	-0.165069	-0.154045	-0.134053	0.015603
0.026677	-0.002867	0.014978	-0.114513	-0.121208	-0.132228	0.076689
0.029929	0.041682	0.012686	-0.055822	-0.074807	-0.122252	0.138180
0.039737	0.091454	0.013024	-0.002221	-0.021441	-0.104458	0.192303
0.056818	0.142422	0.018008	0.035156	0.031852	-0.079942	0.232735
0.079965	0.189786	0.028473	0.049151	0.078787	-0.050480	0.255079
0.105824	0.227947	0.043458	0.037520	0.114729	-0.018370	0.256944
0.129148	0.250761	0.059998	0.002840	0.137161	0.013784	0.237731
