X1	X2	X3	X4	X5	X6	X7
-0.002954	-0.019229	0.020867	-0.005462	-0.004266	-0.010201	0.004353
-0.013061	-0.015585	0.016240	0.004844	-0.007703	-0.014502	0.001154
-0.030248	-0.009336	0.007828	0.022845	-0.013766	-0.021891	-0.003685
-0.049223	-0.002391	-0.002856	0.043904	-0.020971	-0.030208	-0.007539
-0.063762	0.002778	-0.013936	0.062394	-0.027420	-0.036814	-0.007554
-0.068308	0.003567	-0.023545	0.072965	-0.031140	-0.039179	-0.001623
-0.059443	-0.002266	-0.030166	0.071747	-0.030445	-0.035454	0.010779
-0.036885	-0.016110	-0.032883	0.057242	-0.024266	-0.024920	0.028150
-0.003747	-0.038084	-0.031473	0.030696	-0.012388	-0.008208	0.047032
0.034001	-0.066778	-0.026350	-0.004110	0.004443	0.012756	0.062642
0.068781	-0.099214	-0.018369	-0.041616	0.024578	0.035072	0.069931
0.093071	-0.131078	-0.008560	-0.075591	0.045684	0.055407	0.064830
0.101136	-0.157213	0.002122	-0.100372	0.065092	0.070634	0.045396
0.090406	-0.172341	0.012987	-0.111947	0.080212	0.078450	0.012565
0.062192	-0.171917	0.023662	-0.108667	0.088965	0.077849	-0.029697
0.021568	-0.152973	0.034025	-0.091442	0.090121	0.069335	-0.074919
-0.023584	-0.114822	0.044028	-0.063405	0.083510	0.054844	-0.115250
-0.064152	-0.059463	0.053491	-0.029144	0.070036	0.037367	-0.142963
-0.091686	0.008418	0.061913	0.006314	0.051506	0.020357	-0.152020
-0.100164	0.081890	0.068404	0.038522	0.030288	0.007030	-0.139371
-0.087278	0.152631	0.071745	0.064419	0.008875	-0.000303	-0.105673
-0.054961	0.212086	0.070600	0.082743	-0.010557	-0.000714	-0.055296
-0.009025	0.252749	0.063831	0.094001	-0.026513	0.005126	0.004441
0.041983	0.269356	0.050838	0.100016	-0.038375	0.015078	0.064616
0.088478	0.259771	0.031848	0.103202	-0.046397	0.025970	0.116376
0.121721	0.225406	0.008042	0.105755	-0.051496	0.034263	0.152581
0.135501	0.171074	-0.018506	0.108961	-0.054885	0.036819	0.169077
0.127270	0.104287	-0.045105	0.112792	-0.057644	0.031597	0.165336
0.098526	0.034102	-0.068884	0.115879	-0.060330	0.018146	0.144362
