X1	X2	X3	X4	X5	X6	X7
0.233426	0.089612	0.208416	0.048696	0.066745	0.435231	0.080248
0.239958	0.095260	0.207391	0.053158	0.066058	0.389221	0.077709
0.250040	0.105955	0.203735	0.061132	0.065470	0.304183	0.072169
0.258403	0.120411	0.194758	0.070849	0.066208	0.192828	0.062977
0.258748	0.136564	0.177591	0.079991	0.069360	0.071326	0.049747
0.245268	0.151545	0.150241	0.086050	0.075267	-0.043531	0.032845
0.214130	0.161833	0.112506	0.086751	0.083085	-0.137211	0.013742
0.164576	0.163641	0.066497	0.080482	0.090704	-0.199807	-0.004924
0.099401	0.153545	0.016595	0.066659	0.095099	-0.227473	-0.019656
0.024694	0.129232	-0.031194	0.045947	0.093042	-0.222677	-0.026742
-0.051127	0.090254	-0.070369	0.020292	0.082021	-0.193272	-0.023150
-0.118801	0.038548	-0.095317	-0.007291	0.061105	-0.150601	-0.007434
-0.169932	-0.021427	-0.102636	-0.033154	0.031501	-0.107043	0.019548
-0.198564	-0.083062	-0.092071	-0.053629	-0.003385	-0.073491	0.054342
-0.202317	-0.138498	-0.066842	-0.065709	-0.038449	-0.057250	0.091163
-0.182831	-0.179915	-0.033217	-0.067682	-0.067882	-0.060738	0.122744
-0.145425	-0.200996	0.000599	-0.059550	-0.086417	-0.081221	0.141654
-0.098049	-0.198254	0.026069	-0.043150	-0.090534	-0.111569	0.141847
-0.049719	-0.171930	0.036093	-0.021891	-0.079312	-0.141868	0.120133
-0.008769	-0.126214	0.026583	-0.000147	-0.054688	-0.161534	0.077229
0.018728	-0.068686	-0.002524	0.017610	-0.021038	-0.161518	0.018114
0.030057	-0.009027	-0.047029	0.027765	0.015838	-0.136187	-0.048453
0.026245	0.042772	-0.099111	0.028393	0.050070	-0.084540	-0.111257
0.011663	0.078364	-0.148726	0.019769	0.077070	-0.010575	-0.158574
-0.007059	0.092749	-0.185511	0.004415	0.094512	0.077244	-0.180419
-0.022571	0.085365	-0.200823	-0.013371	0.102664	0.167283	-0.170634
-0.028480	0.060307	-0.189493	-0.028442	0.103964	0.246569	-0.128413
-0.020781	0.025582	-0.150951	-0.036005	0.101939	0.302827	-0.058872
0.001234	-0.008458	-0.089476	-0.032846	0.099749	0.326395	0.027472
0.034797	-0.031222	-0.013528	-0.018295	0.098768	0.311741	0.116320
0.074255	-0.034079	0.065724	0.005336	0.097645	0.258345	0.192015
0.112291	-0.012211	0.136390	0.032968	0.092169	0.170873	0.240368
0.141528	0.034290	0.187976	0.057664	0.076086	0.058616	0.251325
0.156149	0.100301	0.213221	0.072067	0.042747	-0.065694	0.220960
0.153205	0.176582	0.209324	0.070092	-0.012770	-0.187525	0.152372
0.133297	0.251500	0.178324	0.048508	-0.091582	-0.292428	0.055276
0.100496	0.313247	0.126590	0.008050	-0.189562	-0.367910	-0.055673
0.061490	0.352051	0.063563	-0.046255	-0.296989	-0.405072	-0.163526
0.024142	0.361948	-0.000018	-0.105675	-0.399557	-0.399804	-0.252145
-0.004253	0.341727	-0.054025	-0.159217	-0.480666	-0.353355	-0.309189
-0.018626	0.294888	-0.090648	-0.195713	-0.524589	-0.272216	-0.328356
-0.017372	0.228625	-0.105582	-0.206107	-0.519885	-0.167273	-0.310461
-0.002868	0.152096	-0.098533	-0.185505	-0.462272	-0.052327	-0.263100
0.018839	0.074362	-0.072983	-0.134514	-0.356249	0.057849	-0.198973
0.039147	0.002454	-0.035328	-0.059540	-0.214991	0.149660	-0.133205
0.048590	-0.059992	0.006394	0.028067	-0.058393	0.212740	-0.080197
0.038786	-0.113253	0.043936	0.113918	0.090429	0.241566	-0.050656
0.004252	-0.161078	0.070138	0.183195	0.209531	0.236365	-0.049431
-0.056294	-0.209401	0.079899	0.223459	0.282486	0.203100	-0.074588
-0.139392	-0.264504	0.070695	0.227094	0.301751	0.152492	-0.117940
-0.237197	-0.331045	0.042627	0.192863	0.270273	0.098178	-0.166914
-0.338657	-0.410404	-0.001920	0.126250	0.200897	0.054279	-0.207375
-0.431293	-0.499717	-0.058865	0.038474	0.113643	0.032772	-0.226814
-0.503254	-0.591832	-0.123108	-0.055633	0.031385	0.041142	-0.217224
-0.545251	-0.676222	-0.189155	-0.140472	-0.025178	0.080758	-0.177039
-0.552010	-0.740694	-0.251596	-0.202675	-0.042135	0.146318	-0.111715
-0.523014	-0.773549	-0.305426	-0.233627	-0.015549	0.226520	-0.032798
-0.462402	-0.765795	-0.346237	-0.230996	0.047546	0.305905	0.044352
-0.378099	-0.712966	-0.370351	-0.198960	0.130603	0.367568	0.103734
-0.280381	-0.616205	-0.374976	-0.147087	0.211207	0.396271	0.132131
