X1	X2	X3	X4	X5	X6	X7
-0.093142	-0.441337	-0.286963	-0.050452	0.001916	-0.023321	-0.112602
-0.078241	-0.394268	-0.253841	-0.042610	0.008545	-0.014521	-0.113817
-0.051090	-0.306349	-0.192425	-0.027147	0.020388	0.001564	-0.114902
-0.016428	-0.188944	-0.111487	-0.004619	0.034898	0.022198	-0.113518
0.019908	-0.056651	-0.022164	0.023891	0.048903	0.043948	-0.106951
0.052179	0.075089	0.064003	0.056600	0.059246	0.063324	-0.092866
0.075872	0.192362	0.136998	0.090958	0.063423	0.077410	-0.070026
0.088501	0.284696	0.189863	0.123754	0.060100	0.084350	-0.038799
0.089926	0.346183	0.219537	0.151426	0.049406	0.083595	-0.001355
0.082117	0.375660	0.226886	0.170555	0.032937	0.075885	0.038533
0.068465	0.376008	0.215958	0.178441	0.013474	0.062968	0.076036
0.052808	0.352809	0.192694	0.173651	-0.005539	0.047155	0.106072
0.038430	0.312742	0.163403	0.156397	-0.020660	0.030806	0.124218
0.027289	0.262090	0.133357	0.128640	-0.029122	0.015859	0.127531
0.019643	0.205706	0.105812	0.093852	-0.029393	0.003524	0.115151
0.014170	0.146600	0.081642	0.056470	-0.021505	-0.005835	0.088526
0.008526	0.086193	0.059626	0.021116	-0.007090	-0.012599	0.051250
0.000190	0.025041	0.037266	-0.008245	0.010887	-0.017638	0.008521
-0.012631	-0.036213	0.011895	-0.029056	0.028661	-0.021965	-0.033670
-0.030301	-0.096002	-0.018215	-0.040635	0.042353	-0.026412	-0.069463
-0.051416	-0.151379	-0.053038	-0.044262	0.048700	-0.031393	-0.094015
-0.072962	-0.198108	-0.090471	-0.042850	0.045666	-0.036820	-0.104182
-0.090919	-0.231291	-0.126578	-0.040254	0.032850	-0.042173	-0.098884
-0.101177	-0.246398	-0.156340	-0.040366	0.011583	-0.046698	-0.079136
-0.100538	-0.240413	-0.174726	-0.046188	-0.015288	-0.049659	-0.047731
-0.087563	-0.212794	-0.177817	-0.059092	-0.043888	-0.050582	-0.008686
-0.063027	-0.165965	-0.163735	-0.078438	-0.069994	-0.049408	0.033445
-0.029891	-0.105186	-0.133143	-0.101639	-0.089768	-0.046522	0.074252
0.007242	-0.037787	-0.089226	-0.124681	-0.100412	-0.042649	0.110031
0.043038	0.028075	-0.037155	-0.142979	-0.100621	-0.038652	0.138144
0.072522	0.084857	0.016821	-0.152397	-0.090759	-0.035293	0.157146
0.092056	0.126931	0.066453	-0.150194	-0.072722	-0.033020	0.166697
0.100009	0.151444	0.106489	-0.135698	-0.049536	-0.031851	0.167313
0.096939	0.158545	0.133391	-0.110536	-0.024762	-0.031375	0.160038
0.085256	0.150913	0.145642	-0.078375	-0.001838	-0.030884	0.146129
0.068476	0.132751	0.143622	-0.044209	0.016522	-0.029582	0.126804
0.050247	0.108496	0.129141	-0.013350	0.028747	-0.026823	0.103106
0.033408	0.081593	0.104782	0.009662	0.034580	-0.022309	0.075883
0.019324	0.053661	0.073251	0.021985	0.034982	-0.016178	0.045867
0.007672	0.024284	0.036910	0.023050	0.031794	-0.008975	0.013796
-0.003273	-0.008515	-0.002419	0.014629	0.027247	-0.001501	-0.019460
-0.015914	-0.047228	-0.043335	0.000410	0.023429	0.005413	-0.052812
-0.032389	-0.093518	-0.084535	-0.014854	0.021825	0.011130	-0.084942
-0.053636	-0.146958	-0.124397	-0.026417	0.023022	0.015380	-0.114357
-0.078758	-0.204219	-0.160661	-0.030611	0.026645	0.018298	-0.139504
-0.104873	-0.258983	-0.190336	-0.025661	0.031511	0.020338	-0.158907
-0.127530	-0.302699	-0.209921	-0.012085	0.035968	0.022061	-0.171311
-0.141622	-0.326087	-0.215927	0.007425	0.038328	0.023872	-0.175779
-0.142610	-0.321091	-0.205588	0.028610	0.037283	0.025778	-0.171761
-0.127757	-0.282871	-0.177613	0.046599	0.032217	0.027263	-0.159111
-0.097063	-0.211357	-0.132752	0.057005	0.023326	0.027322	-0.138081
-0.053651	-0.111984	-0.074050	0.056916	0.011540	0.024696	-0.109306
-0.003464	0.004637	-0.006651	0.045567	-0.001740	0.018239	-0.073804
0.045710	0.124113	0.062809	0.024539	-0.015017	0.007357	-0.032986
0.085703	0.230500	0.127146	-0.002544	-0.027082	-0.007608	0.011316
0.109608	0.308968	0.179707	-0.030771	-0.037318	-0.025169	0.056839
0.113249	0.348366	0.215374	-0.054965	-0.045817	-0.042747	0.100921
0.096138	0.343188	0.231280	-0.070760	-0.053312	-0.057020	0.140608
0.061683	0.294541	0.227111	-0.075494	-0.060893	-0.064525	0.172860
0.016591	0.209929	0.204936	-0.068731	-0.069618	-0.062413	0.194839
-0.030435	0.101912	0.168637	-0.052309	-0.080080	-0.049189	0.204278
-0.070426	-0.014089	0.123089	-0.029911	-0.092084	-0.025271	0.199848
-0.095943	-0.122381	0.073287	-0.006258	-0.104505	0.006796	0.181479
-0.102544	-0.209487	0.023620	0.013883	-0.115396	0.042553	0.150534
-0.089609	-0.266065	-0.022557	0.026669	-0.122346	0.076269	0.109802
-0.060352	-0.287936	-0.063015	0.029922	-0.123019	0.101924	0.063259
-0.021025	-0.276127	-0.096426	0.023490	-0.115753	0.114341	0.015603
0.020501	-0.236007	-0.121970	0.009169	-0.100078	0.110255	-0.028368
0.056442	-0.175816	-0.138929	-0.009776	-0.077012	0.089085	-0.064461
0.080722	-0.104953	-0.146454	-0.029363	-0.049040	0.053219	-0.089748
0.090137	-0.032414	-0.143596	-0.045748	-0.019744	0.007748	-0.103057
0.084828	0.034328	-0.129636	-0.055989	0.006876	-0.040356	-0.105201
0.067977	0.089851	-0.104628	-0.058556	0.027236	-0.083450	-0.098865
0.044823	0.130761	-0.069970	-0.053496	0.039012	-0.114600	-0.088160
0.021265	0.155267	-0.028810	-0.042245	0.041763	-0.128868	-0.077895
0.002389	0.162631	0.013917	-0.027155	0.037193	-0.124222	-0.072679
-0.008705	0.152753	0.051937	-0.010872	0.028945	-0.101906	-0.076008
-0.011518	0.126047	0.078561	0.004280	0.021914	-0.066180	-0.089503
-0.008051	0.083700	0.087956	0.016759	0.021216	-0.023476	-0.112459
-0.002056	0.028165	0.076492	0.026012	0.030981	0.018856	-0.141783
0.002181	-0.036304	0.043870	0.032389	0.053246	0.053946	-0.172390
0.001177	-0.103361	-0.006296	0.036829	0.087190	0.076682	-0.197988
-0.006615	-0.164774	-0.066644	0.040396	0.128918	0.084597	-0.212143
-0.020209	-0.211250	-0.127051	0.043826	0.171906	0.078191	-0.209451
-0.036174	-0.233842	-0.176320	0.047193	0.208050	0.060649	-0.186609
-0.049407	-0.225712	-0.204277	0.049814	0.229181	0.037013	-0.143182
-0.054432	-0.183876	-0.203855	0.050398	0.228743	0.013024	-0.081927
-0.046878	-0.110498	-0.172740	0.047438	0.203320	-0.006146	-0.008576
-0.024803	-0.013332	-0.114158	0.039705	0.153673	-0.016959	0.068900
0.010509	0.094936	-0.036606	0.026751	0.085029	-0.018183	0.141445
0.054500	0.198449	0.047510	0.009250	0.006532	-0.011020	0.200311
0.100073	0.280821	0.124101	-0.010907	-0.070128	0.001312	0.238449
0.138999	0.328168	0.180066	-0.030828	-0.132666	0.014436	0.251667
0.163676	0.331926	0.205884	-0.047102	-0.170401	0.023906	0.239340
0.168844	0.290847	0.197562	-0.056471	-0.176292	0.026286	0.204536
