X1	X2	X3	X4	X5	X6	X7
-0.008965	-0.034447	0.017542	0.026224	0.042422	0.014115	0.078078
-0.013472	-0.033171	0.006460	0.020045	0.038462	0.011867	0.051793
-0.020852	-0.029925	-0.012676	0.009129	0.030865	0.007798	0.005014
-0.028260	-0.023603	-0.034547	-0.003970	0.020268	0.002688	-0.051847
-0.032391	-0.013164	-0.052849	-0.016148	0.007603	-0.002482	-0.105876
-0.030369	0.001827	-0.061844	-0.024458	-0.005949	-0.006714	-0.144298
-0.020570	0.020760	-0.057800	-0.026784	-0.019048	-0.009190	-0.157126
-0.003172	0.041774	-0.039967	-0.022336	-0.030322	-0.009451	-0.139283
0.019713	0.061892	-0.010851	-0.011863	-0.038536	-0.007508	-0.091775
0.044355	0.077475	0.024278	0.002468	-0.042768	-0.003869	-0.021662
0.066131	0.084933	0.058533	0.017516	-0.042569	0.000534	0.059181
0.080478	0.081529	0.084958	0.029832	-0.038069	0.004513	0.136289
0.083896	0.066093	0.098107	0.036403	-0.029993	0.006870	0.195396
0.074749	0.039475	0.095283	0.035326	-0.019580	0.006662	0.225231
0.053692	0.004591	0.077152	0.026261	-0.008403	0.003450	0.219779
0.023634	-0.033952	0.047592	0.010548	0.001880	-0.002536	0.179525
-0.010785	-0.070621	0.012795	-0.009027	0.009798	-0.010360	0.111438
-0.044073	-0.099943	-0.020154	-0.028778	0.014313	-0.018492	0.027654
-0.070953	-0.117536	-0.044897	-0.044878	0.014977	-0.025069	-0.056895
-0.087381	-0.120939	-0.057243	-0.054162	0.011988	-0.028264	-0.127445
-0.091305	-0.110091	-0.056098	-0.054802	0.006102	-0.026700	-0.172359
-0.083015	-0.087330	-0.043664	-0.046723	-0.001549	-0.019814	-0.185501
-0.065006	-0.056916	-0.024860	-0.031652	-0.009711	-0.008110	-0.167497
-0.041411	-0.024189	-0.006115	-0.012783	-0.017269	0.006805	-0.125622
-0.017110	0.005482	0.006199	0.005861	-0.023453	0.022398	-0.072292
0.003264	0.027722	0.007322	0.020264	-0.027949	0.035612	-0.022449
0.016231	0.039936	-0.004718	0.027260	-0.030877	0.043428	0.009650
0.020092	0.041700	-0.028569	0.025214	-0.032670	0.043476	0.013586
0.015154	0.034689	-0.059799	0.014396	-0.033858	0.034588	-0.014793
0.003542	0.022177	-0.091846	-0.003040	-0.034849	0.017167	-0.072196
-0.011353	0.008220	-0.117470	-0.023464	-0.035742	-0.006729	-0.148250
-0.025647	-0.003267	-0.130361	-0.042496	-0.036238	-0.033618	-0.227372
-0.035775	-0.009351	-0.126545	-0.055893	-0.035689	-0.059124	-0.291815
-0.039177	-0.008648	-0.105269	-0.060418	-0.033251	-0.078725	-0.325282
-0.034723	-0.001516	-0.069165	-0.054518	-0.028135	-0.088578	-0.316396
-0.022802	0.010161	-0.023673	-0.038652	-0.019877	-0.086271	-0.261276
-0.005099	0.023518	0.024133	-0.015221	-0.008561	-0.071345	-0.164684
0.015865	0.035435	0.067051	0.011901	0.005068	-0.045471	-0.039454
0.037304	0.043279	0.099229	0.038127	0.019651	-0.012236	0.095720
0.056702	0.045474	0.117288	0.059069	0.033407	0.023434	0.219737
0.072208	0.041788	0.120857	0.071390	0.044451	0.056118	0.313090
0.082806	0.033272	0.112407	0.073440	0.051170	0.080847	0.361633
0.088272	0.021905	0.096455	0.065542	0.052567	0.093986	0.359342
0.088948	0.010032	0.078363	0.049879	0.048505	0.093865	0.309487
0.085442	-0.000231	0.062998	0.029999	0.039775	0.081054	0.223989
0.078349	-0.007497	0.053620	0.010072	0.027985	0.058218	0.121051
0.068082	-0.011358	0.051209	-0.005972	0.015277	0.029591	0.021564
0.054866	-0.012364	0.054416	-0.015210	0.003932	0.000180	-0.055009
0.038876	-0.011717	0.060096	-0.016270	-0.004048	-0.025157	-0.094425
0.020481	-0.010795	0.064284	-0.009530	-0.007303	-0.042558	-0.090361
0.000489	-0.010632	0.063356	0.003053	-0.005331	-0.049782	-0.045487
-0.019699	-0.011507	0.055070	0.018435	0.001462	-0.046495	0.029279
-0.038101	-0.012760	0.039221	0.033171	0.011904	-0.034184	0.117176
-0.052376	-0.012900	0.017759	0.044152	0.024332	-0.015734	0.199123
-0.060221	-0.009986	-0.005678	0.049231	0.036937	0.005225	0.257628
-0.059878	-0.002201	-0.026676	0.047593	0.048102	0.025047	0.280267
-0.050622	0.011540	-0.041185	0.039825	0.056643	0.040734	0.262017
-0.033113	0.031086	-0.046595	0.027664	0.061928	0.050387	0.206002
-0.009503	0.054809	-0.042465	0.013518	0.063839	0.053396	0.122536
0.016762	0.079699	-0.030730	-0.000136	0.062624	0.050326	0.026724
0.041425	0.101803	-0.015302	-0.011314	0.058686	0.042591	-0.064816
0.060132	0.116927	-0.001179	-0.018936	0.052391	0.031991	-0.137392
0.069208	0.121459	0.006765	-0.022981	0.043941	0.020251	-0.181081
0.066374	0.113133	0.004982	-0.024365	0.033378	0.008664	-0.192399
0.051228	0.091564	-0.007824	-0.024598	0.020692	-0.002072	-0.174483
0.025388	0.058424	-0.030277	-0.025296	0.006022	-0.011824	-0.135809
-0.007735	0.017218	-0.058548	-0.027686	-0.010140	-0.020812	-0.087818
-0.043516	-0.027299	-0.087149	-0.032237	-0.026793	-0.029311	-0.042019
-0.076918	-0.069956	-0.110137	-0.038497	-0.042414	-0.037360	-0.007276
-0.103381	-0.106055	-0.122453	-0.045188	-0.055101	-0.044577	0.012094
-0.119598	-0.132151	-0.121081	-0.050526	-0.062871	-0.050133	0.017002
-0.124053	-0.146546	-0.105752	-0.052693	-0.064072	-0.052916	0.012913
-0.117201	-0.149418	-0.079034	-0.050331	-0.057791	-0.051829	0.008016
-0.101269	-0.142555	-0.045784	-0.042948	-0.044184	-0.046152	0.010719
-0.079747	-0.128796	-0.012071	-0.031113	-0.024609	-0.035858	0.027095
-0.056649	-0.111294	0.016163	-0.016394	-0.001523	-0.021795	0.058907
-0.035744	-0.092798	0.034404	-0.001060	0.021879	-0.005648	0.102740
-0.019878	-0.075103	0.040539	0.012410	0.042209	0.010304	0.150439
-0.010537	-0.058801	0.035263	0.021874	0.056520	0.023617	0.190818
-0.007713	-0.043365	0.021839	0.026005	0.062891	0.032200	0.212230
-0.010080	-0.027534	0.005281	0.024596	0.060827	0.034792	0.205435
-0.015422	-0.009891	-0.008867	0.018596	0.051378	0.031291	0.166081
-0.021189	0.010529	-0.015841	0.009888	0.036934	0.022844	0.096211
-0.025065	0.033748	-0.012777	0.000846	0.020731	0.011657	0.004421
-0.025415	0.058618	0.000642	-0.006211	0.006163	0.000566	-0.095424
-0.021529	0.082900	0.022141	-0.009544	-0.003952	-0.007560	-0.186671
-0.013635	0.103659	0.047422	-0.008374	-0.007982	-0.010432	-0.253047
-0.002700	0.117861	0.071203	-0.003009	-0.005839	-0.006853	-0.281849
0.009906	0.123061	0.088486	0.005286	0.001014	0.003000	-0.266496
0.022793	0.117991	0.095738	0.014660	0.009901	0.017593	-0.207881
0.034866	0.102919	0.091723	0.023188	0.017567	0.034345	-0.114273
0.045520	0.079707	0.077786	0.029385	0.020938	0.050164	0.000220
0.054661	0.051512	0.057521	0.032597	0.017866	0.062108	0.118286
0.062574	0.022236	0.035912	0.033162	0.007664	0.067988	0.222582
0.069688	-0.004188	0.018151	0.032296	-0.008682	0.066824	0.298789
0.076317	-0.024502	0.008407	0.031727	-0.028690	0.059008	0.337954
0.082453	-0.036673	0.008842	0.033165	-0.048897	0.046185	0.337667
0.087670	-0.040182	0.019100	0.037752	-0.065611	0.030846	0.301914
0.091177	-0.035988	0.036385	0.045635	-0.075730	0.015763	0.239732
0.091996	-0.026219	0.056105	0.055775	-0.077430	0.003384	0.163021
0.089225	-0.013635	0.072937	0.066078	-0.070575	-0.004677	0.084038
0.082309	-0.001041	0.082046	0.073817	-0.056749	-0.007922	0.013136
0.071240	0.009254	0.080201	0.076268	-0.038899	-0.006987	-0.042808
0.056643	0.015793	0.066510	0.071414	-0.020676	-0.003392	-0.081002
0.039704	0.018092	0.042618	0.058541	-0.005617	0.000905	-0.102373
0.021963	0.016516	0.012336	0.038567	0.003625	0.004032	-0.110421
0.005022	0.011984	-0.019207	0.014014	0.005853	0.004660	-0.109684
-0.009767	0.005594	-0.046695	-0.011404	0.001540	0.002307	-0.104232
-0.021547	-0.001722	-0.065759	-0.033508	-0.007345	-0.002613	-0.096612
-0.030080	-0.009395	-0.073868	-0.048534	-0.017849	-0.008972	-0.087457
-0.035712	-0.017255	-0.070778	-0.053983	-0.026785	-0.015305	-0.075841
-0.039198	-0.025369	-0.058444	-0.049233	-0.031509	-0.020268	-0.060200
-0.041419	-0.033775	-0.040448	-0.035764	-0.030557	-0.023042	-0.039530
-0.043084	-0.042197	-0.021083	-0.016928	-0.023984	-0.023589	-0.014458
-0.044479	-0.049848	-0.004329	0.002715	-0.013324	-0.022676	0.012142
-0.045351	-0.055414	0.007026	0.018343	-0.001181	-0.021650	0.035231
-0.044947	-0.057247	0.011925	0.025922	0.009435	-0.022043	0.048401
-0.042223	-0.053761	0.011114	0.023105	0.015888	-0.025087	0.045243
-0.036164	-0.043915	0.006745	0.009789	0.016587	-0.031292	0.020956
-0.026144	-0.027687	0.001630	-0.011822	0.011408	-0.040195	-0.026213
-0.012236	-0.006371	-0.001660	-0.037657	0.001742	-0.050369	-0.094073
0.004614	0.017392	-0.001610	-0.062657	-0.009838	-0.059711	-0.176406
0.022607	0.039926	0.001715	-0.081889	-0.020218	-0.065931	-0.263787
0.039313	0.057135	0.006588	-0.091663	-0.026534	-0.067163	-0.345158
0.052063	0.065322	0.010000	-0.090394	-0.026920	-0.062505	-0.409846
0.058437	0.062051	0.008424	-0.079004	-0.021026	-0.052376	-0.449591
0.056751	0.046848	-0.001222	-0.060778	-0.010171	-0.038556	-0.460124
0.046425	0.021563	-0.020647	-0.040669	0.002920	-0.023899	-0.441945
0.028181	-0.009722	-0.049533	-0.024211	0.014742	-0.011737	-0.400115
0.003988	-0.041275	-0.085307	-0.016270	0.021848	-0.005123	-0.343101
-0.023215	-0.066696	-0.123442	-0.019895	0.021718	-0.006071	-0.280925
-0.049975	-0.080136	-0.158215	-0.035540	0.013438	-0.014979	-0.223026
-0.072879	-0.077512	-0.183781	-0.060822	-0.001985	-0.030388	-0.176312
-0.089090	-0.057464	-0.195327	-0.090897	-0.021735	-0.049148	-0.143830
-0.096782	-0.021829	-0.190056	-0.119370	-0.041749	-0.066994	-0.124344
-0.095372	0.024471	-0.167788	-0.139563	-0.057572	-0.079398	-0.112890
-0.085549	0.074166	-0.131044	-0.145874	-0.065348	-0.082544	-0.102190
-0.069079	0.118864	-0.084586	-0.134944	-0.062694	-0.074192	-0.084566
-0.048448	0.150551	-0.034534	-0.106388	-0.049278	-0.054240	-0.053935
-0.026429	0.163076	0.012774	-0.062936	-0.026946	-0.024846	-0.007414
-0.005642	0.153333	0.051913	-0.009969	0.000620	0.009929	0.053806
0.011803	0.121904	0.079270	0.045468	0.028650	0.044907	0.124521
0.024532	0.073013	0.093529	0.095942	0.052269	0.074822	0.196478
0.031982	0.013814	0.095659	0.134947	0.067495	0.095394	0.260014
0.034333	-0.046876	0.088438	0.157996	0.072030	0.104200	0.306012
0.032341	-0.100139	0.075641	0.163264	0.065675	0.101151	0.327746
0.027122	-0.138527	0.061103	0.151701	0.050277	0.088464	0.322225
0.019932	-0.157329	0.047861	0.126607	0.029242	0.070144	0.290765
0.011999	-0.155304	0.037591	0.092811	0.006730	0.051066	0.238726
0.004401	-0.134746	0.030425	0.055648	-0.013265	0.035889	0.174494
-0.001987	-0.100886	0.025193	0.019976	-0.027738	0.028019	0.107961
-0.006513	-0.060778	0.019989	-0.010569	-0.035212	0.028864	0.048861
-0.008745	-0.021883	0.012905	-0.033934	-0.035873	0.037550	0.005292
-0.008476	0.009332	0.002747	-0.049605	-0.031291	0.051149	-0.017311
-0.005747	0.028535	-0.010476	-0.058209	-0.023820	0.065379	-0.016600
-0.000871	0.034175	-0.025384	-0.060931	-0.015842	0.075606	0.006844
0.005539	0.027536	-0.039462	-0.058911	-0.009054	0.077920	0.050103
0.012582	0.012227	-0.049611	-0.052816	-0.003995	0.070049	0.108728
0.019136	-0.006771	-0.052900	-0.042690	0.000059	0.051894	0.177510
0.023988	-0.024258	-0.047334	-0.028138	0.004822	0.025573	0.251046
0.026021	-0.035942	-0.032436	-0.008749	0.012392	-0.005031	0.323993
0.024440	-0.039290	-0.009502	0.015349	0.024497	-0.035118	0.391066
0.018967	-0.033937	0.018532	0.043013	0.041780	-0.060014	0.446898
0.009990	-0.021603	0.047621	0.071841	0.063343	-0.076161	0.485969
-0.001417	-0.005549	0.073395	0.098283	0.086676	-0.081846	0.502767
-0.013592	0.010268	0.092050	0.118150	0.108029	-0.077485	0.492297
-0.024527	0.022155	0.101132	0.127411	0.123166	-0.065423	0.450917
-0.032204	0.027534	0.100043	0.123135	0.128329	-0.049285	0.377373
-0.034978	0.025497	0.090151	0.104352	0.121189	-0.033054	0.273767
-0.031913	0.016956	0.074488	0.072589	0.101555	-0.020092	0.146191
-0.023024	0.004376	0.057074	0.031935	0.071635	-0.012331	0.004734
-0.009347	-0.008848	0.042050	-0.011455	0.035777	-0.009837	-0.137262
0.007187	-0.019198	0.032777	-0.050359	-0.000299	-0.010852	-0.264724
0.024046	-0.023854	0.031118	-0.077813	-0.030621	-0.012289	-0.362952
0.038523	-0.021333	0.037045	-0.088503	-0.050199	-0.010589	-0.419960
0.048214	-0.011809	0.048669	-0.079938	-0.056097	-0.002712	-0.428622
0.051448	0.002949	0.062660	-0.053121	-0.048106	0.012964	-0.388185
0.047589	0.020003	0.074990	-0.012559	-0.028835	0.036051	-0.304790
0.037158	0.035926	0.081817	0.034432	-0.003203	0.064028	-0.190827
0.021732	0.047596	0.080327	0.079023	0.022584	0.092619	-0.063185
0.003670	0.052898	0.069356	0.112526	0.042353	0.116608	0.059347
-0.014312	0.051212	0.049664	0.128084	0.051285	0.130911	0.159056
-0.029604	0.043545	0.023803	0.122053	0.046958	0.131676	0.222139
-0.040126	0.032311	-0.004381	0.094786	0.029875	0.117169	0.240849
-0.044632	0.020788	-0.030502	0.050658	0.003345	0.088244	0.214589
-0.042846	0.012385	-0.050493	-0.002712	-0.027243	0.048295	0.149729
-0.035409	0.009871	-0.061371	-0.055872	-0.055601	0.002689	0.058241
-0.023668	0.014740	-0.061782	-0.099329	-0.075925	-0.042192	-0.044579
-0.009367	0.026842	-0.052198	-0.125356	-0.084157	-0.080106	-0.142839
0.005703	0.044359	-0.034760	-0.129464	-0.078859	-0.106059	-0.222687
0.019992	0.064141	-0.012790	-0.111240	-0.061502	-0.117144	-0.274379
0.032392	0.082319	0.009892	-0.074395	-0.036102	-0.112939	-0.293416
0.042302	0.095076	0.029718	-0.026009	-0.008301	-0.095413	-0.280605
0.049565	0.099408	0.044028	0.024862	0.015910	-0.068377	-0.241141
0.054319	0.093742	0.051506	0.068948	0.031525	-0.036615	-0.182969
