X1	X2	X3	X4	X5	X6	X7
-0.049463	-0.075265	-0.006378	0.033275	0.038845	0.055283	0.056244
-0.043525	-0.066401	0.005602	0.034260	0.036470	0.050340	0.052930
-0.032254	-0.050070	0.027536	0.035595	0.031797	0.041018	0.046568
-0.016836	-0.028816	0.055670	0.036146	0.024973	0.028379	0.037627
0.001006	-0.005881	0.085080	0.034522	0.016207	0.013846	0.026672
0.019126	0.015359	0.110397	0.029385	0.005772	-0.000976	0.014237
0.035125	0.031964	0.126600	0.019747	-0.006000	-0.014510	0.000714
0.046609	0.041897	0.129768	0.005225	-0.018702	-0.025416	-0.013712
0.051506	0.044312	0.117657	-0.013823	-0.031830	-0.032766	-0.029058
0.048401	0.039608	0.090054	-0.036282	-0.044770	-0.036174	-0.045473
0.036838	0.029267	0.048827	-0.060396	-0.056793	-0.035836	-0.063103
0.017514	0.015501	-0.002305	-0.083995	-0.067070	-0.032489	-0.081933
-0.007688	0.000810	-0.058264	-0.104782	-0.074730	-0.027281	-0.101631
-0.035869	-0.012478	-0.113284	-0.120630	-0.078943	-0.021567	-0.121446
-0.063477	-0.022581	-0.161661	-0.129862	-0.079037	-0.016670	-0.140181
-0.086826	-0.028501	-0.198475	-0.131442	-0.074624	-0.013645	-0.156263
-0.102690	-0.030086	-0.220192	-0.125089	-0.065710	-0.013088	-0.167909
-0.108844	-0.027928	-0.225049	-0.111278	-0.052769	-0.015022	-0.173357
-0.104482	-0.023139	-0.213190	-0.091166	-0.036747	-0.018894	-0.171126
-0.090376	-0.017063	-0.186545	-0.066446	-0.018993	-0.023690	-0.160269
-0.068769	-0.010989	-0.148467	-0.039151	-0.001110	-0.028125	-0.140547
-0.042980	-0.005932	-0.103219	-0.011448	0.015257	-0.030909	-0.112517
-0.016812	-0.002500	-0.055360	0.014570	0.028666	-0.031003	-0.077496
0.006146	-0.000867	-0.009157	0.037077	0.038105	-0.027835	-0.037421
0.023169	-0.000842	0.031913	0.054684	0.043170	-0.021424	0.005385
0.032878	-0.001983	0.065487	0.066557	0.044144	-0.012384	0.048477
0.035433	-0.003728	0.090448	0.072505	0.041962	-0.001804	0.089556
0.032420	-0.005509	0.106842	0.072990	0.038053	0.008961	0.126677
0.026426	-0.006817	0.115624	0.069076	0.034085	0.018558	0.158372
0.020413	-0.007227	0.118283	0.062300	0.031654	0.025893	0.183670
0.017010	-0.006388	0.116435	0.054467	0.031971	0.030333	0.202035
0.017887	-0.004001	0.111445	0.047388	0.035605	0.031798	0.213233
0.023359	0.000184	0.104161	0.042605	0.042340	0.030731	0.217189
0.032292	0.006340	0.094802	0.041118	0.051175	0.027952	0.213873
0.042359	0.014496	0.083016	0.043196	0.060472	0.024440	0.203251
0.050589	0.024451	0.068096	0.048295	0.068234	0.021081	0.185324
0.054088	0.035689	0.049296	0.055118	0.072471	0.018453	0.160258
0.050770	0.047328	0.026189	0.061827	0.071575	0.016706	0.128563
0.039946	0.058148	-0.001013	0.066378	0.064651	0.015552	0.091289
0.022612	0.066684	-0.031254	0.066922	0.051732	0.014385	0.050161
0.001366	0.071417	-0.062599	0.062204	0.033830	0.012486	0.007620
-0.020035	0.071013	-0.092374	0.051871	0.012821	0.009278	-0.033289
-0.037413	0.064582	-0.117492	0.036617	-0.008831	0.004553	-0.069187
-0.047035	0.051890	-0.134902	0.018132	-0.028460	-0.001384	-0.096759
-0.046422	0.033504	-0.142080	-0.001174	-0.043630	-0.007703	-0.113241
-0.034943	0.010794	-0.137498	-0.018597	-0.052536	-0.013177	-0.116901
-0.014028	-0.014180	-0.120951	-0.031673	-0.054300	-0.016427	-0.107431
0.013036	-0.038919	-0.093707	-0.038680	-0.049121	-0.016247	-0.086158
0.041702	-0.060807	-0.058416	-0.039015	-0.038234	-0.011918	-0.056023
0.067044	-0.077467	-0.018805	-0.033366	-0.023703	-0.003442	-0.021283
0.084732	-0.087088	0.020815	-0.023600	-0.008073	0.008357	0.013017
0.091898	-0.088655	0.056142	-0.012409	0.006055	0.021914	0.041745
0.087721	-0.082072	0.083475	-0.002755	0.016446	0.035164	0.060451
0.073584	-0.068133	0.100225	0.002763	0.021590	0.045917	0.066066
0.052782	-0.048388	0.105239	0.002494	0.020926	0.052273	0.057420
0.029825	-0.024904	0.098904	-0.003870	0.014905	0.053004	0.035472
0.009489	0.000000	0.083005	-0.015170	0.004875	0.047810	0.003207
-0.004190	0.024027	0.060388	-0.028974	-0.007179	0.037399	-0.034809
-0.008771	0.045127	0.034474	-0.042067	-0.018988	0.023358	-0.073121
-0.003915	0.061658	0.008731	-0.051123	-0.028401	0.007852	-0.106251
0.008553	0.072477	-0.013810	-0.053431	-0.033741	-0.006797	-0.129547
0.025045	0.076971	-0.030922	-0.047513	-0.034069	-0.018556	-0.139907
0.040995	0.075043	-0.041361	-0.033498	-0.029316	-0.026058	-0.136225
0.051863	0.067075	-0.044869	-0.013146	-0.020254	-0.028832	-0.119487
0.054136	0.053887	-0.042007	0.010473	-0.008331	-0.027339	-0.092511
0.046118	0.036681	-0.033885	0.033602	0.004604	-0.022806	-0.059378
0.028338	0.016980	-0.021852	0.052582	0.016638	-0.016899	-0.024653
0.003481	-0.003467	-0.007226	0.064630	0.026111	-0.011323	0.007428
