X1	X2	X3	X4	X5	X6	X7
0.006421	0.022989	-0.003980	0.001370	0.018455	0.018648	0.054047
0.004410	0.013308	-0.002435	0.002968	0.017673	0.014800	0.046390
0.000903	-0.003974	0.000441	0.006072	0.016399	0.007904	0.032381
-0.003188	-0.025125	0.004254	0.010489	0.015121	-0.000617	0.014371
-0.006771	-0.045535	0.008486	0.015906	0.014372	-0.009026	-0.004698
-0.008826	-0.060672	0.012567	0.021879	0.014546	-0.015641	-0.021862
-0.008651	-0.067004	0.015955	0.027835	0.015748	-0.019204	-0.034685
-0.006028	-0.062720	0.018205	0.033096	0.017708	-0.019132	-0.041680
-0.001289	-0.048090	0.019021	0.036934	0.019806	-0.015636	-0.042526
0.004754	-0.025386	0.018286	0.038648	0.021185	-0.009648	-0.038027
0.010976	0.001583	0.016064	0.037661	0.020957	-0.002605	-0.029853
0.016187	0.028254	0.012584	0.033617	0.018425	0.003889	-0.020112
0.019380	0.050210	0.008203	0.026460	0.013299	0.008417	-0.010867
0.019955	0.064033	0.003360	0.016486	0.005824	0.010059	-0.003696
0.017830	0.067921	-0.001470	0.004341	-0.003211	0.008585	0.000596
0.013456	0.061964	-0.005833	-0.009024	-0.012582	0.004483	0.002070
0.007700	0.048026	-0.009335	-0.022455	-0.020861	-0.001170	0.001528
0.001646	0.029288	-0.011687	-0.034730	-0.026706	-0.006973	0.000217
-0.003649	0.009546	-0.012733	-0.044709	-0.029156	-0.011525	-0.000557
-0.007379	-0.007557	-0.012472	-0.051486	-0.027862	-0.013753	0.000187
-0.009154	-0.019229	-0.011066	-0.054507	-0.023199	-0.013143	0.002823
-0.009061	-0.023996	-0.008824	-0.053644	-0.016219	-0.009849	0.007002
-0.007609	-0.021866	-0.006175	-0.049207	-0.008463	-0.004641	0.011737
-0.005582	-0.014181	-0.003611	-0.041897	-0.001649	0.001290	0.015657
-0.003828	-0.003207	-0.001614	-0.032711	0.002682	0.006616	0.017376
-0.003038	0.008423	-0.000575	-0.022793	0.003509	0.010184	0.015883
-0.003572	0.018296	-0.000717	-0.013287	0.000567	0.011282	0.010852
-0.005370	0.024691	-0.002027	-0.005182	-0.005567	0.009793	0.002808
-0.007961	0.026857	-0.004238	0.000812	-0.013560	0.006217	-0.006922
-0.010586	0.025045	-0.006845	0.004338	-0.021580	0.001537	-0.016437
-0.012383	0.020329	-0.009176	0.005423	-0.027658	-0.003015	-0.023652
-0.012610	0.014249	-0.010512	0.004441	-0.030098	-0.006258	-0.026746
-0.010835	0.008407	-0.010228	0.002035	-0.027834	-0.007331	-0.024585
-0.007069	0.004095	-0.007944	-0.000994	-0.020674	-0.005902	-0.017014
-0.001791	0.002033	-0.003646	-0.003829	-0.009369	-0.002236	-0.004954
0.004130	0.002289	0.002252	-0.005765	0.004503	0.002866	0.009718
0.009601	0.004352	0.008923	-0.006319	0.018820	0.008261	0.024491
0.013523	0.007345	0.015224	-0.005309	0.031309	0.012726	0.036677
0.015019	0.010300	0.019879	-0.002880	0.039963	0.015243	0.043914
0.013609	0.012412	0.021707	0.000519	0.043412	0.015236	0.044619
0.009315	0.013227	0.019857	0.004207	0.041161	0.012695	0.038291
0.002659	0.012709	0.014019	0.007386	0.033656	0.008180	0.025612
-0.005431	0.011179	0.004539	0.009274	0.022176	0.002689	0.008340
-0.013792	0.009171	-0.007563	0.009251	0.008569	-0.002574	-0.011011
