X1	X2	X3	X4	X5	X6	X7
0.177979	0.013800	-0.018212	-0.015768	-0.087455	-0.129597	0.138857
0.171867	0.015526	-0.010293	0.030033	-0.043063	-0.083345	0.161746
0.158604	0.018276	0.003536	0.110765	0.035742	-0.000764	0.198853
0.136417	0.020780	0.019643	0.206987	0.131072	0.100318	0.235135
0.103380	0.021450	0.033477	0.294813	0.220856	0.197807	0.253221
0.058141	0.018711	0.040478	0.351004	0.283444	0.269842	0.238206
0.000698	0.011366	0.037015	0.357962	0.302165	0.299242	0.182046
-0.066952	-0.001058	0.021195	0.307605	0.268900	0.277015	0.086420
-0.140448	-0.018068	-0.006608	0.203292	0.185933	0.204200	-0.036676
-0.213103	-0.038110	-0.043632	0.059410	0.065709	0.091703	-0.166842
-0.276427	-0.058677	-0.085037	-0.101316	-0.071467	-0.041829	-0.279347
-0.321132	-0.076628	-0.124622	-0.252229	-0.201337	-0.173647	-0.350497
-0.338510	-0.088683	-0.155835	-0.367974	-0.300406	-0.281297	-0.363085
-0.321990	-0.092033	-0.172915	-0.429483	-0.350540	-0.346886	-0.310692
-0.268610	-0.084938	-0.171945	-0.427694	-0.342531	-0.360361	-0.199804
-0.180098	-0.067201	-0.151627	-0.365254	-0.277913	-0.321176	-0.049196
-0.063298	-0.040387	-0.113619	-0.255863	-0.168700	-0.238059	0.113378
0.070243	-0.007715	-0.062341	-0.121419	-0.035101	-0.126981	0.256543
0.205567	0.026405	-0.004271	0.012442	0.098312	-0.007810	0.351587
0.326341	0.057136	0.053164	0.121474	0.207221	0.099637	0.378334
0.417351	0.080139	0.102902	0.187563	0.272042	0.179308	0.329347
0.467035	0.092496	0.139515	0.202114	0.281412	0.221646	0.211525
0.469567	0.093404	0.160195	0.167407	0.234034	0.224842	0.044742
0.426082	0.084498	0.165236	0.095684	0.138560	0.194415	-0.142183
0.344725	0.069664	0.157914	0.006204	0.011620	0.141316	-0.317343
0.239439	0.054357	0.143765	-0.079076	-0.125558	0.079055	-0.452147
0.127646	0.044511	0.129388	-0.140250	-0.251216	0.020525	-0.526912
0.027193	0.045263	0.121014	-0.163625	-0.346990	-0.024736	-0.534445
-0.046868	0.059727	0.123124	-0.144419	-0.400924	-0.052269	-0.480883
-0.085061	0.088115	0.137409	-0.087456	-0.409040	-0.063062	-0.383651
-0.085265	0.127399	0.162295	-0.005746	-0.375224	-0.062543	-0.267052
-0.053104	0.171642	0.193160	0.082688	-0.309594	-0.058519	-0.156513
-0.000833	0.212962	0.223205	0.158989	-0.225768	-0.058612	-0.072801
0.055099	0.242968	0.244820	0.207726	-0.137719	-0.067845	-0.027511
0.097352	0.254381	0.251165	0.220249	-0.056907	-0.087000	-0.020838
0.111217	0.242523	0.237637	0.196430	0.009693	-0.112163	-0.042089
0.087653	0.206337	0.202915	0.144391	0.060289	-0.135592	-0.072804
0.025218	0.148715	0.149337	0.078333	0.097630	-0.147703	-0.091700
-0.069509	0.076055	0.082534	0.014961	0.127280	-0.139712	-0.080298
-0.183108	-0.002902	0.010378	-0.030636	0.155277	-0.106271	-0.027869
-0.297878	-0.078692	-0.058540	-0.048699	0.185832	-0.047444	0.065440
-0.395247	-0.142902	-0.116570	-0.037223	0.219645	0.030512	0.188083
-0.459347	-0.189690	-0.158465	-0.002519	0.253291	0.115836	0.319341
-0.480020	-0.216760	-0.182304	0.042245	0.279859	0.193332	0.433818
-0.454659	-0.225562	-0.189702	0.080216	0.290690	0.247435	0.507203
-0.388521	-0.220705	-0.185244	0.095011	0.277826	0.265611	0.521985
-0.293491	-0.208718	-0.175281	0.074907	0.236553	0.241341	0.471806
-0.185588	-0.196447	-0.166366	0.016082	0.167394	0.175990	0.363416
-0.081759	-0.189462	-0.163681	-0.075893	0.077009	0.079081	0.215746
0.003334	-0.190833	-0.169819	-0.186708	-0.022308	-0.033166	0.056252
0.059886	-0.200556	-0.184205	-0.296040	-0.114540	-0.140788	-0.084717
0.084363	-0.215736	-0.203291	-0.381793	-0.182919	-0.223964	-0.180294
0.079529	-0.231470	-0.221481	-0.424941	-0.213380	-0.267034	-0.212811
0.053174	-0.242197	-0.232577	-0.413894	-0.197750	-0.261791	-0.177609
0.015898	-0.243170	-0.231396	-0.347388	-0.135958	-0.209345	-0.084079
-0.021478	-0.231675	-0.215182	-0.235210	-0.036715	-0.120121	0.046309
-0.050258	-0.207704	-0.184453	-0.096520	0.083557	-0.011932	0.184551
-0.065460	-0.173905	-0.143079	0.043903	0.203438	0.093485	0.300250
-0.066310	-0.134818	-0.097530	0.160740	0.300375	0.174800	0.368003
-0.055621	-0.095623	-0.055454	0.233426	0.354966	0.215392	0.372651
-0.038295	-0.060698	-0.023916	0.250525	0.354793	0.206736	0.312247
-0.019397	-0.032404	-0.007674	0.212189	0.297042	0.150152	0.198135
-0.002367	-0.010416	-0.007943	0.130149	0.189324	0.056568	0.052159
0.012153	0.008182	-0.021930	0.025207	0.048493	-0.055675	-0.098329
0.026521	0.028032	-0.043301	-0.077266	-0.102327	-0.164527	-0.226528
0.045276	0.054055	-0.063507	-0.152834	-0.237976	-0.248664	-0.311930
0.073516	0.089783	-0.073697	-0.183336	-0.335912	-0.291740	-0.344478
0.114890	0.135900	-0.066800	-0.160844	-0.380381	-0.285591	-0.326232
0.169795	0.189417	-0.039306	-0.089406	-0.365296	-0.231724	-0.270222
0.234285	0.243750	0.007667	0.015863	-0.295241	-0.140825	-0.196801
0.300096	0.289785	0.068306	0.132126	-0.184446	-0.030398	-0.128399
0.355862	0.317734	0.133068	0.233884	-0.053935	0.078919	-0.083925
0.389346	0.319421	0.190524	0.298630	0.072566	0.167593	-0.074137
0.390209	0.290450	0.229672	0.311832	0.173119	0.221077	-0.099065
0.352661	0.231734	0.242251	0.270143	0.231589	0.232542	-0.148097
0.277356	0.149953	0.224533	0.182098	0.240396	0.203918	-0.202711
0.171999	0.056741	0.178197	0.066152	0.201495	0.145074	-0.241195
0.050422	-0.033305	0.110085	-0.053530	0.125468	0.071365	-0.244264
-0.069770	-0.105437	0.030876	-0.152552	0.028957	0.000131	-0.200239
-0.170535	-0.147806	-0.047034	-0.211835	-0.068947	-0.053084	-0.108534
-0.237034	-0.154070	-0.111997	-0.221936	-0.150600	-0.077763	0.019399
-0.260760	-0.124960	-0.155364	-0.185164	-0.203168	-0.070424	0.161960
