X1	X2	X3	X4	X5	X6	X7
-0.008086	0.003743	-0.004161	0.027480	0.015193	-0.026000	0.027145
-0.010542	-0.016217	0.015042	0.035224	0.015949	-0.016903	0.012577
-0.015183	-0.051335	0.048108	0.047914	0.017275	-0.000632	-0.014992
-0.021436	-0.093013	0.085669	0.060620	0.018828	0.019386	-0.052411
-0.028404	-0.130654	0.116640	0.067480	0.020148	0.038959	-0.094973
-0.034865	-0.153880	0.130985	0.063180	0.020719	0.054032	-0.136583
-0.039344	-0.154717	0.122292	0.044407	0.020026	0.061546	-0.170179
-0.040286	-0.129291	0.089529	0.010945	0.017608	0.060064	-0.188451
-0.036303	-0.078702	0.037563	-0.033828	0.013099	0.050033	-0.184853
-0.026480	-0.008883	-0.023720	-0.083218	0.006266	0.033629	-0.154781
-0.010666	0.070491	-0.081503	-0.128242	-0.002957	0.014228	-0.096734
0.010321	0.147832	-0.122888	-0.159272	-0.014433	-0.004368	-0.013194
0.034652	0.211817	-0.137874	-0.168000	-0.027776	-0.018773	0.089021
0.059640	0.253459	-0.121769	-0.149345	-0.042311	-0.026732	0.199113
0.082090	0.267676	-0.076502	-0.102907	-0.057043	-0.027554	0.303441
0.098807	0.254037	-0.010497	-0.033632	-0.070659	-0.022172	0.387339
0.107158	0.216580	0.062880	0.048520	-0.081589	-0.012825	0.437381
0.105578	0.162754	0.127992	0.129939	-0.088127	-0.002455	0.443708
0.093910	0.101747	0.170150	0.195574	-0.088628	0.006034	0.401994
0.073493	0.042576	0.178701	0.231649	-0.081765	0.010474	0.314645
0.046952	-0.007669	0.149313	0.228383	-0.066806	0.009922	0.190926
0.017741	-0.045052	0.084976	0.182200	-0.043870	0.004826	0.045909
-0.010496	-0.069255	-0.004494	0.096956	-0.014104	-0.003159	-0.101650
-0.034598	-0.083223	-0.104337	-0.016130	0.020283	-0.011662	-0.232191
-0.052466	-0.092089	-0.197727	-0.139929	0.056141	-0.018260	-0.328502
-0.063398	-0.101653	-0.269022	-0.254055	0.089691	-0.021150	-0.378573
-0.068134	-0.116773	-0.306723	-0.338322	0.116986	-0.019654	-0.377623
-0.068576	-0.140019	-0.305549	-0.376368	0.134463	-0.014440	-0.328913
-0.067257	-0.170907	-0.267218	-0.358816	0.139500	-0.007389	-0.243145
-0.066685	-0.205851	-0.199836	-0.285318	0.130890	-0.001136	-0.136555
-0.068704	-0.238877	-0.116066	-0.165057	0.109121	0.001604	-0.028024
-0.074035	-0.262887	-0.030504	-0.015536	0.076417	-0.001236	0.064266
-0.082085	-0.271239	0.043165	0.140195	0.036496	-0.010467	0.126000
-0.091094	-0.259263	0.094639	0.277429	-0.005913	-0.025308	0.149148
-0.098554	-0.225398	0.118628	0.374103	-0.045736	-0.043420	0.133168
-0.101824	-0.171697	0.115370	0.414729	-0.078284	-0.061309	0.084800
-0.098775	-0.103587	0.090006	0.393211	-0.099941	-0.075024	0.016508
-0.088309	-0.028944	0.051047	0.313979	-0.108663	-0.080999	-0.056113
-0.070632	0.043343	0.008337	0.191209	-0.104235	-0.076848	-0.117419
-0.047214	0.105013	-0.029038	0.046232	-0.088214	-0.061950	-0.154707
-0.020444	0.149927	-0.054419	-0.096381	-0.063604	-0.037669	-0.160514
0.006921	0.175135	-0.064543	-0.213340	-0.034297	-0.007176	-0.133807
0.032376	0.181278	-0.059669	-0.286892	-0.004424	0.025113	-0.079878
0.054178	0.172257	-0.042948	-0.307990	0.022299	0.054350	-0.009009
0.071638	0.154247	-0.019277	-0.277762	0.043080	0.076161	0.065771
0.085078	0.134261	0.006023	-0.207000	0.056358	0.087452	0.131335
0.095495	0.118570	0.028387	-0.113769	0.061852	0.086947	0.176981
0.104011	0.111308	0.044767	-0.019619	0.060387	0.075357	0.196295
0.111256	0.113554	0.053876	0.054844	0.053537	0.055154	0.188036
0.116896	0.123081	0.055933	0.094136	0.043201	0.030012	0.155912
0.119439	0.134852	0.052093	0.090998	0.031204	0.004057	0.107369
0.116439	0.142131	0.043778	0.047791	0.019000	-0.018932	0.051727
0.105072	0.138041	0.032167	-0.024069	0.007556	-0.036175	-0.001892
0.083000	0.117211	0.017995	-0.106528	-0.002609	-0.046279	-0.046365
0.049306	0.077208	0.001721	-0.178644	-0.011246	-0.049307	-0.077716
0.005260	0.019444	-0.016023	-0.220919	-0.018133	-0.046520	-0.095409
-0.045305	-0.050648	-0.033886	-0.219317	-0.022871	-0.039893	-0.101775
-0.096179	-0.124227	-0.049399	-0.168173	-0.024771	-0.031538	-0.100795
-0.139569	-0.190366	-0.058928	-0.071411	-0.022903	-0.023166	-0.096584
-0.167388	-0.237867	-0.058098	0.058153	-0.016298	-0.015730	-0.092007
-0.172837	-0.257237	-0.042686	0.201251	-0.004262	-0.009316	-0.087782
-0.151946	-0.242482	-0.009798	0.335836	0.013263	-0.003303	-0.082319
-0.104730	-0.192376	0.040932	0.441221	0.035410	0.003286	-0.072322
-0.035688	-0.110959	0.106466	0.501857	0.060252	0.011321	-0.053999
0.046546	-0.007159	0.180102	0.509996	0.084883	0.021147	-0.024551
0.130403	0.106433	0.252022	0.466768	0.105743	0.032319	0.016482
0.203236	0.215426	0.310639	0.381487	0.119143	0.043567	0.066390
0.253536	0.305843	0.344576	0.269426	0.121894	0.053020	0.119276
0.273054	0.366290	0.344900	0.148566	0.111944	0.058628	0.166907
0.258420	0.389726	0.307163	0.036035	0.088849	0.058689	0.200311
0.211905	0.374515	0.232780	-0.055024	0.054013	0.052348	0.211766
0.141141	0.324593	0.129387	-0.117521	0.010598	0.039931	0.196739
0.057809	0.248712	0.010019	-0.151070	-0.036886	0.023012	0.155278
-0.024465	0.158902	-0.108828	-0.161160	-0.083253	0.004198	0.092488
-0.092614	0.068420	-0.209935	-0.157124	-0.123448	-0.013362	0.017913
-0.136557	-0.010448	-0.278389	-0.149429	-0.153358	-0.026634	-0.056135
-0.151052	-0.068354	-0.304326	-0.146912	-0.170454	-0.033375	-0.116971
-0.136613	-0.100273	-0.284837	-0.154615	-0.174156	-0.032689	-0.154176
-0.099298	-0.106083	-0.224618	-0.172655	-0.165848	-0.025310	-0.161890
-0.049413	-0.090252	-0.135235	-0.196370	-0.148533	-0.013549	-0.140247
0.000621	-0.060717	-0.033080	-0.217641	-0.126219	-0.000891	-0.095575
0.038792	-0.027174	0.063568	-0.227061	-0.103134	0.008691	-0.039269
0.055916	0.000863	0.137846	-0.216417	-0.082949	0.011570	0.014477
0.047460	0.015894	0.177312	-0.180920	-0.068141	0.005277	0.051635
0.014409	0.013778	0.176105	-0.120654	-0.059621	-0.010880	0.061381
-0.036991	-0.005625	0.135829	-0.040954	-0.056693	-0.035523	0.038556
-0.096536	-0.038635	0.065031	0.048394	-0.057329	-0.065313	-0.015006
-0.152146	-0.078688	-0.022594	0.134911	-0.058697	-0.095450	-0.090600
-0.192277	-0.117816	-0.110903	0.205776	-0.057813	-0.120485	-0.174234
-0.208184	-0.148369	-0.184346	0.250245	-0.052191	-0.135280	-0.249385
-0.195570	-0.164606	-0.230758	0.261638	-0.040345	-0.135958	-0.300352
-0.155316	-0.163856	-0.243364	0.238497	-0.022058	-0.120643	-0.315521
-0.093176	-0.147002	-0.221670	0.184725	0.001631	-0.089863	-0.289835
-0.018528	-0.118215	-0.171101	0.108699	0.028688	-0.046536	-0.225945
0.057509	-0.084022	-0.101559	0.021630	0.056538	0.004460	-0.133785
0.124195	-0.051891	-0.025244	-0.064490	0.082583	0.057046	-0.028640
0.173080	-0.028675	0.045782	-0.138904	0.104680	0.104904	0.071886
0.199318	-0.019225	0.101772	-0.193680	0.121465	0.142454	0.151375
0.202171	-0.025458	0.136808	-0.224626	0.132474	0.165698	0.197831
0.184636	-0.046079	0.149395	-0.231428	0.138035	0.172770	0.205966
0.152357	-0.076985	0.142113	-0.217096	0.138996	0.164126	0.178074
0.112113	-0.112240	0.120472	-0.186934	0.136348	0.142351	0.123312
0.070246	-0.145392	0.091322	-0.147334	0.130864	0.111641	0.055570
0.031398	-0.170835	0.061187	-0.104657	0.122842	0.077058	-0.009588
-0.002173	-0.184909	0.034919	-0.064425	0.112026	0.043702	-0.058253
-0.030594	-0.186503	0.014932	-0.030898	0.097726	0.015941	-0.081031
-0.055724	-0.177054	0.001141	-0.007010	0.079114	-0.003179	-0.074834
-0.080079	-0.159949	-0.008461	0.005470	0.055616	-0.012274	-0.043232
-0.105627	-0.139525	-0.016783	0.005727	0.027311	-0.011653	0.004682
-0.132785	-0.119889	-0.026483	-0.006206	-0.004781	-0.003094	0.056627
-0.159895	-0.103869	-0.038985	-0.029374	-0.038596	0.010596	0.100124
-0.183319	-0.092348	-0.053927	-0.061657	-0.071165	0.026129	0.125454
