X1	X2	X3	X4	X5	X6	X7
0.039414	0.054356	0.049435	0.052025	0.009283	-0.010718	0.151549
0.044428	0.043544	0.046788	0.039495	0.007690	-0.004322	0.130267
0.052741	0.024710	0.040883	0.015968	0.004660	0.007304	0.090257
0.061327	0.002734	0.030808	-0.015663	0.000483	0.022047	0.036299
0.066575	-0.016641	0.015862	-0.051473	-0.004465	0.037227	-0.025226
0.065163	-0.028276	-0.003880	-0.086959	-0.009765	0.050088	-0.087135
0.054902	-0.028969	-0.027155	-0.117564	-0.015002	0.058298	-0.142339
0.035349	-0.018340	-0.051409	-0.139231	-0.019776	0.060359	-0.184667
0.008053	0.000973	-0.073073	-0.148902	-0.023704	0.055869	-0.209536
-0.023619	0.023846	-0.088213	-0.144903	-0.026397	0.045572	-0.214353
-0.055058	0.043852	-0.093403	-0.127175	-0.027447	0.031199	-0.198628
-0.081268	0.054790	-0.086619	-0.097287	-0.026415	0.015129	-0.163794
-0.097822	0.052237	-0.067922	-0.058245	-0.022865	-0.000062	-0.112802
-0.101732	0.034733	-0.039720	-0.014109	-0.016433	-0.012079	-0.049585
-0.092046	0.004314	-0.006506	0.030536	-0.006933	-0.019326	0.021488
-0.070053	-0.033737	0.025932	0.071171	0.005524	-0.021178	0.096063
-0.039069	-0.071920	0.051665	0.103916	0.020411	-0.018066	0.170075
-0.003836	-0.102078	0.065917	0.125994	0.036723	-0.011369	0.239814
0.030324	-0.117175	0.066187	0.136024	0.052983	-0.003115	0.301820
0.058443	-0.112895	0.052928	0.134103	0.067346	0.004413	0.352687
0.076732	-0.088691	0.029608	0.121669	0.077798	0.009127	0.388886
0.083155	-0.048045	0.002074	0.101197	0.082432	0.009525	0.406745
0.077649	0.002117	-0.022639	0.075777	0.079761	0.004965	0.402669
0.061978	0.052774	-0.037838	0.048654	0.069008	-0.004231	0.373630
0.039275	0.094611	-0.038688	0.022822	0.050326	-0.016844	0.317888
0.013388	0.119921	-0.023377	0.000713	0.024896	-0.030998	0.235810
-0.011825	0.124178	0.006356	-0.015965	-0.005134	-0.044502	0.130587
-0.033097	0.106984	0.045472	-0.026268	-0.036860	-0.055235	0.008646
-0.048167	0.072161	0.086629	-0.029935	-0.066975	-0.061506	-0.120452
-0.055928	0.026998	0.121736	-0.027257	-0.092200	-0.062309	-0.244724
-0.056339	-0.019208	0.143720	-0.018938	-0.109739	-0.057462	-0.351104
-0.050159	-0.056988	0.148115	-0.005989	-0.117678	-0.047588	-0.427246
-0.038602	-0.078560	0.134114	0.010320	-0.115265	-0.033969	-0.463537
-0.023021	-0.079322	0.104820	0.028466	-0.103037	-0.018320	-0.454944
-0.004702	-0.058701	0.066630	0.046671	-0.082747	-0.002506	-0.402331
0.015193	-0.020201	0.027856	0.062923	-0.057135	0.011719	-0.312894
0.035540	0.029322	-0.003119	0.075087	-0.029544	0.022920	-0.199548
0.055094	0.080990	-0.019750	0.081100	-0.003460	0.030117	-0.079238
0.072328	0.125561	-0.018879	0.079267	0.017967	0.032834	0.029605
0.085376	0.155070	-0.001567	0.068601	0.032354	0.031082	0.110074
0.092128	0.164158	0.027007	0.049141	0.038411	0.025288	0.149725
0.090514	0.150858	0.058569	0.022160	0.036116	0.016216	0.142915
0.078926	0.116725	0.083494	-0.009807	0.026720	0.004873	0.092024
0.056708	0.066367	0.092929	-0.043173	0.012583	-0.007564	0.007298
0.024571	0.006489	0.080809	-0.073738	-0.003144	-0.019821	-0.094755
-0.015166	-0.055299	0.045356	-0.097305	-0.016945	-0.030601	-0.194171
-0.058626	-0.111690	-0.010296	-0.110380	-0.025435	-0.038674	-0.271063
-0.100748	-0.156683	-0.078488	-0.110807	-0.025854	-0.043000	-0.309243
-0.135955	-0.186232	-0.148379	-0.098218	-0.016507	-0.042863	-0.299240
-0.159027	-0.198502	-0.207984	-0.074174	0.002912	-0.038019	-0.240129
-0.166015	-0.193746	-0.246487	-0.041965	0.031167	-0.028816	-0.139789
-0.155023	-0.173912	-0.256368	-0.006067	0.065521	-0.016241	-0.013522
-0.126685	-0.142109	-0.234904	0.028638	0.101995	-0.001876	0.118741
-0.084231	-0.102055	-0.184743	0.057727	0.135821	0.012268	0.236094
