X1	X2	X3	X4	X5	X6	X7
-0.116396	-0.154050	-0.135187	0.248658	-0.066342	-0.144235	-0.154928
-0.112536	-0.135225	-0.135405	0.141382	-0.074779	-0.148970	-0.148643
-0.105769	-0.100453	-0.135243	-0.051302	-0.088353	-0.155627	-0.136421
-0.097760	-0.055024	-0.133624	-0.290206	-0.101312	-0.159347	-0.118965
-0.090462	-0.005781	-0.129210	-0.526948	-0.106956	-0.154559	-0.097337
-0.085627	0.039964	-0.120705	-0.713888	-0.099427	-0.136596	-0.072946
-0.084365	0.075560	-0.107190	-0.813786	-0.075375	-0.103188	-0.047516
-0.086872	0.096005	-0.088446	-0.807107	-0.035080	-0.055483	-0.023003
-0.092389	0.098619	-0.065194	-0.695497	0.017234	0.001692	-0.001462
-0.099393	0.083332	-0.039183	-0.500751	0.074010	0.060412	0.015147
-0.105966	0.052548	-0.013090	-0.259613	0.125761	0.111012	0.025202
-0.110237	0.010648	0.009800	-0.015614	0.162991	0.143959	0.027681
-0.110774	-0.036749	0.026115	0.190209	0.178195	0.151856	0.022411
-0.106820	-0.083640	0.033049	0.327705	0.167507	0.131159	0.010248
-0.098317	-0.124444	0.029031	0.383330	0.131634	0.083230	-0.006871
-0.085718	-0.154655	0.014282	0.362055	0.075839	0.014462	-0.026032
-0.069659	-0.171269	-0.008884	0.285198	0.008999	-0.064575	-0.043646
-0.050590	-0.172945	-0.036131	0.184802	-0.058090	-0.140847	-0.055912
-0.028511	-0.159953	-0.061576	0.095916	-0.114785	-0.201104	-0.059407
-0.002905	-0.133935	-0.078664	0.048569	-0.152605	-0.234250	-0.051702
0.027088	-0.097574	-0.081297	0.061187	-0.166751	-0.233364	-0.031902
0.062257	-0.054218	-0.065051	0.136870	-0.156824	-0.196982	-0.000982
0.102789	-0.007512	-0.028229	0.263194	-0.126619	-0.129386	0.038168
0.147743	0.038928	0.027466	0.415458	-0.083051	-0.039842	0.081042
0.194719	0.081805	0.096830	0.562501	-0.034500	0.059061	0.122154
0.239839	0.118386	0.171693	0.673681	0.011053	0.153650	0.155914
0.278117	0.146709	0.242060	0.725445	0.047658	0.231539	0.177612
